,SdssC,IC0,nO,Xc-5d,SRW09,BIC3,SIC3,BIC4,NdO,GGI4,JGI10,nG12FARing,AETA_beta_ns_d,GhoseFilter,Lipinski,RotRatio,SlogP_VSA4,SlogP_VSA8,C3SP2,n6ARing,target
21,3.4288350340136056,1.347912390625054,0,0.9142634612365024,7.368339686311381,0.7263925730972646,0.7611834233831932,0.7572841896077427,0,1.4533333333333336,0.0136210590756045,0,0.0208333333333333,False,False,0.0769230769230769,0.0,12.152040213667762,4,0,4.350248
22,3.4649744897959183,1.2069084251518167,0,0.9142634612365024,7.368339686311381,0.715424951001188,0.7471840772503473,0.7511419511207534,0,1.4533333333333336,0.0136210590756045,0,0.0,False,False,0.0769230769230769,6.923737199690624,12.152040213667762,5,0,4.0043216
23,3.36324861426052,1.347912390625054,0,0.9142634612365024,7.368339686311381,0.7263925730972646,0.7611834233831932,0.7572841896077427,0,1.4533333333333336,0.0136210590756045,0,0.0208333333333333,False,False,0.0769230769230769,0.0,12.152040213667762,4,0,4.3560257
24,2.7807662509448225,1.4323591457496476,0,1.0809301279031691,7.368339686311381,0.718669668969645,0.7530906278067515,0.7572841896077427,0,1.6444444444444448,0.0135191744282653,0,0.04,False,False,0.074074074074074,11.63444168209179,12.152040213667762,4,0,4.544068
25,3.175858843537415,1.347912390625054,0,0.9142634612365024,7.368339686311381,0.7263925730972646,0.7611834233831932,0.7572841896077427,0,1.4533333333333336,0.0136210590756045,0,0.0208333333333333,False,False,0.0769230769230769,5.817220841045895,12.152040213667762,4,0,4.535294
26,3.0633512849584283,1.347912390625054,0,0.9142634612365024,7.368339686311381,0.7263925730972646,0.7611834233831932,0.7572841896077427,0,1.4533333333333336,0.0106113321769887,0,0.0208333333333333,False,False,0.0769230769230769,5.817220841045895,12.152040213667762,4,0,4.4440446
27,3.45844387755102,1.2174939521435744,0,0.9142634612365024,7.368339686311381,0.708031802938852,0.7419432571111999,0.7572841896077427,0,1.2622222222222224,0.0092847668605244,0,0.0,True,False,0.08,0.0,12.152040213667762,4,0,4.463893
28,3.464449404761905,1.2069084251518167,0,0.9142634612365024,0.0,0.6939947509294486,0.724802548281467,0.7324079827495171,0,2.168888888888889,0.0082440567289052,0,0.0,False,False,0.0769230769230769,0.0,12.152040213667762,4,1,3.8195438
29,3.396804033341732,1.3441997944563522,0,0.963209588632904,7.390798521735676,0.7891545414175141,0.8445773874917964,0.8562502419199873,0,1.7733333333333337,0.0054663518299881,1,0.0192307692307692,False,False,0.0689655172413793,0.0,23.278943197061757,6,0,3.4771214
30,3.424472355168303,1.3009439800094456,0,1.3962222905251234,7.390798521735676,0.7419896976658279,0.7812755021218997,0.7920326016088085,0,1.893333333333333,0.0071322314049586,1,0.0,False,False,0.09375,0.0,23.278943197061757,6,0,4.0
31,2.6215031074158057,1.4252897549506724,0,0.963209588632904,7.390798521735676,0.8051727213053372,0.8617205347614435,0.8562502419199873,0,1.804444444444445,0.0074793388429752,1,0.037037037037037,False,False,0.0666666666666666,11.63444168209179,23.278943197061757,6,0,3.6232493
32,3.382079449063576,1.3441997944563522,0,0.963209588632904,7.390798521735676,0.8001866123126066,0.8563842480320211,0.8562502419199873,0,1.6133333333333335,0.007018380048683,1,0.0192307692307692,False,False,0.0689655172413793,0.0,23.278943197061757,6,0,3.968483
33,3.418325197362896,1.1887525275231678,0,1.3962222905251234,7.390798521735676,0.7442443688925757,0.7836495504413556,0.7920326016088085,0,1.7333333333333338,0.0065708601163146,1,0.0,False,False,0.0625,0.0,23.278943197061757,7,0,3.8195438
34,2.734010665994793,1.4252897549506724,0,1.1298762552995707,7.390798521735676,0.792177522368695,0.8478126743971975,0.8562502419199873,0,1.804444444444445,0.0084063984400684,1,0.037037037037037,False,False,0.0666666666666666,11.63444168209179,23.278943197061757,6,0,4.079181
35,3.129103258587386,1.3441997944563522,0,0.963209588632904,7.390798521735676,0.8001866123126066,0.8563842480320211,0.8562502419199873,0,1.6133333333333335,0.007018380048683,1,0.0192307692307692,False,False,0.0689655172413793,5.817220841045895,23.278943197061757,6,0,4.041393
36,3.4450951646090537,1.3009439800094456,0,1.3962222905251234,7.390798521735676,0.7502178979821049,0.7899393573666312,0.7920326016088085,0,1.7333333333333338,0.0065708601163146,1,0.0,False,False,0.09375,0.0,23.278943197061757,6,0,2.7196662
37,3.0165957000083985,1.3441997944563522,0,0.963209588632904,7.390798521735676,0.7891545414175141,0.8445773874917964,0.8562502419199873,0,1.6133333333333335,0.0060330578512396,1,0.0192307692307692,False,False,0.0689655172413793,5.817220841045895,23.278943197061757,6,0,4.041393
38,3.4116882926009917,1.2146234752771463,0,0.963209588632904,7.390798521735676,0.7536952849244866,0.8066278039317897,0.8482411519760757,0,1.4222222222222225,0.0036225895316804,1,0.0,False,False,0.0714285714285714,0.0,23.278943197061757,6,0,3.792491
39,3.4932811056521373,1.3080990830730832,0,1.1986557230813315,8.405367376233981,0.7660761505904535,0.8113042583302825,0.8220632340055269,0,1.503333333333334,0.0055708601163146,1,0.0,False,False,0.0909090909090909,0.0,23.278943197061757,6,0,3.1760912
40,3.459874233644075,1.21018798048854,0,0.7656430211891125,8.405367376233981,0.7764651242279523,0.8378871888315729,0.8929439282807133,0,1.1922222222222223,0.0019559228650137,1,0.0,False,False,0.0689655172413793,0.0,23.278943197061757,6,0,3.059566
41,3.519005889392794,1.3463851517126129,0,0.8199072360665389,6.580639137284949,0.7639851121534617,0.8005764714845136,0.79487672866394,0,1.270555555555556,0.0116312621161106,0,0.0,True,True,0.12,0.0,12.152040213667762,4,0,2.672098
42,3.485599017384732,1.2628839008717192,0,0.3868945341743197,6.580639137284949,0.8188423989641621,0.875319816407598,0.8905206241474689,0,0.9594444444444448,0.0023456790123456,0,0.0,True,True,0.0952380952380952,0.0,12.152040213667762,4,0,1.7781513
43,3.148581349206349,1.3849586277872934,1,0.7365739027332057,0.0,0.7701946683563853,0.8094208427896814,0.7886594198083537,0,1.2044444444444449,0.0139526578920518,0,0.0238095238095238,True,True,0.0909090909090909,0.0,12.152040213667762,3,0,2.690196
44,3.3278942665028977,1.372905595320056,1,2.5472340745130277,0.0,0.7237148507658685,0.7458386422415875,0.7346663207633387,0,1.804444444444445,0.0106305964891823,0,0.0178571428571428,False,False,0.1379310344827586,0.0,12.152040213667762,3,0,3.518514
45,3.3546642337490558,1.439525179119997,1,2.5472340745130277,0.0,0.7237148507658685,0.7458386422415875,0.7346663207633387,0,1.804444444444445,0.0106305964891823,0,0.0178571428571428,False,False,0.1724137931034483,0.0,12.152040213667762,2,0,3.0413928
46,3.4014814814814818,1.2957378005380122,0,0.3035612008409863,0.0,0.6554699749378484,0.7094398271254457,0.7273644709769792,0,0.7022222222222223,0.0,0,0.0,True,True,0.1176470588235294,0.0,12.152040213667762,2,0,3.1801221
47,0.0,1.4591479170272446,0,0.0,0.0,0.90701901811629,0.90701901811629,0.90701901811629,0,0.08,0.0,0,0.0,False,True,0.4,0.0,0.0,0,0,1.8686286
48,0.0,1.564908691422263,6,0.5287510904306973,7.247792581767846,0.3893229124377956,0.3916267363295601,0.3920792311665852,0,5.848888888888891,0.0,0,0.0,False,False,0.3636363636363636,23.671624184645573,0.0,0,0,2.4771214
49,0.0,1.521928094887362,0,0.0,0.0,0.7609640474436811,0.6554587535412855,0.7609640474436811,0,0.0,0.0,0,0.0,False,True,0.0,0.0,0.0,0,0,-1.4851763
50,-2.004075743170344,1.9387079790263544,4,2.193856955024389,7.208600337960199,0.8297163124322731,0.8821358418552034,0.8550736307442267,4,4.116111111111112,0.0101011533015786,0,0.0212765957446808,False,False,0.1176470588235294,6.923737199690624,0.0,6,0,-0.016570507
51,-3.309828899704711,1.819858313308912,6,2.8763699835106284,7.901377353792616,0.7753321599979061,0.8212965324996712,0.8138165282489324,6,6.970000000000002,0.0080126142896705,0,0.0149253731343283,False,False,0.1081081081081081,27.694948798762496,11.126902983393991,13,0,0.6047759
52,-0.800265339995814,1.6864521349315629,4,0.5143971413924631,7.208600337960199,0.8481499455416679,0.9112420515909144,0.88597054067891,4,2.5650000000000004,0.0075370397220476,0,0.0263157894736842,False,True,0.1428571428571428,0.0,0.0,5,0,-1.2425656
53,-1.857141712873412,1.5783283081924544,6,1.507211389806335,7.901377353792616,0.7458026729581763,0.7900164353187551,0.7965556663232386,6,5.992222222222224,0.0080723846403902,0,0.0163934426229508,False,False,0.1176470588235294,41.54242319814374,11.126902983393991,15,0,-0.49292636
54,-0.9149071853269184,1.8010657220914292,4,0.5143971413924631,7.208600337960199,0.8568775914833663,0.9271079006543445,0.9088576198989428,4,2.1827777777777784,0.0090810083627143,0,0.032258064516129,True,True,0.1176470588235294,0.0,0.0,3,0,-1.4255545
55,-0.9055666321102932,1.7366809117888602,5,0.5143971413924631,7.208600337960199,0.8478625319808148,0.9134844133325064,0.8872973405715251,4,2.5650000000000004,0.0075370397220476,0,0.0394736842105263,False,True,0.1428571428571428,0.0,0.0,3,0,-0.70526934
56,-1.211729333877391,1.8617063540707224,6,1.1364056093206094,7.208600337960199,0.8431725143277952,0.9112420515909144,0.880771156481661,6,2.7250000000000005,0.0074119744826815,0,0.025,False,False,0.1363636363636363,0.0,0.0,3,0,-1.0312436
57,-3.851551785685805,1.7543237320518554,8,3.261270162970378,7.901377353792616,0.7070313884929987,0.7447531905975816,0.7929348600082514,6,7.894444444444446,0.0083434882462898,0,0.0140845070422535,False,False,0.1025641025641025,55.38989759752498,11.126902983393991,17,0,0.943587
58,-3.8889340866990194,1.7974667057517906,8,2.8763699835106284,7.901377353792616,0.7701138927496425,0.8167982484236951,0.8095172616777181,6,6.970000000000002,0.0080126142896705,0,0.0149253731343283,False,False,0.1081081081081081,27.694948798762496,11.126902983393991,13,0,0.64969003
59,-1.575390138405837,1.6984013344076891,5,1.4015439938810963,7.901377353792616,0.7173071392162088,0.7690387084542238,0.785604048092267,5,3.823333333333334,0.0074038363432302,0,0.0,True,True,0.075,27.694948798762496,0.0,9,0,0.44334713
