,SdssC,BIC4,Xc-5d,SRW09,IC0,nO,n6ARing,BIC3,NdO,SlogP_VSA2,JGI3,GGI4,C3SP2,AETA_beta_ns_d,SIC3,JGI10,RotRatio,SIC2,GhoseFilter,SlogP_VSA8,target
35,3.129103258587386,0.8562502419199873,0.963209588632904,7.390798521735676,1.3441997944563522,0,0,0.8001866123126066,0,0.0,0.0733506944444444,1.6133333333333335,6,0.0192307692307692,0.8563842480320211,0.007018380048683,0.0689655172413793,0.676150850066549,False,23.278943197061757,4.041393
36,3.4450951646090537,0.7920326016088085,1.3962222905251234,7.390798521735676,1.3009439800094456,0,0,0.7502178979821049,0,8.073872300533118,0.0744598765432098,1.7333333333333338,6,0.0,0.7899393573666312,0.0065708601163146,0.09375,0.6576843802777591,False,23.278943197061757,3.0163093
37,3.0165957000083985,0.8562502419199873,0.963209588632904,7.390798521735676,1.3441997944563522,0,0,0.7891545414175141,0,0.0,0.0759548611111111,1.6133333333333335,6,0.0192307692307692,0.8445773874917964,0.0060330578512396,0.0689655172413793,0.6643439895263242,False,23.278943197061757,3.9956353
38,3.4116882926009917,0.8482411519760757,0.963209588632904,7.390798521735676,1.2146234752771463,0,0,0.7536952849244866,0,0.0,0.0751811594202898,1.4222222222222225,6,0.0,0.8066278039317897,0.0036225895316804,0.0714285714285714,0.6136836099788908,False,23.278943197061757,3.8491883
39,3.4932811056521373,0.8220632340055269,1.1986557230813315,8.405367376233981,1.3080990830730832,0,0,0.7660761505904535,0,8.073872300533118,0.0652006172839506,1.503333333333334,6,0.0,0.8113042583302825,0.0055708601163146,0.0909090909090909,0.6661900244006556,False,23.278943197061757,3.2787535
40,3.459874233644075,0.8929439282807133,0.7656430211891125,8.405367376233981,1.21018798048854,0,0,0.7764651242279523,0,0.0,0.0643115942028985,1.1922222222222223,6,0.0,0.8378871888315729,0.0019559228650137,0.0689655172413793,0.6238307892099799,False,23.278943197061757,3.2300653
41,3.519005889392794,0.79487672866394,0.8199072360665389,6.580639137284949,1.3463851517126129,0,0,0.7639851121534617,0,8.073872300533118,0.0522762345679012,1.270555555555556,4,0.0,0.8005764714845136,0.0116312621161106,0.12,0.6967803615236351,True,12.152040213667762,3.0413928
42,3.485599017384732,0.8905206241474689,0.3868945341743197,6.580639137284949,1.2628839008717192,0,0,0.8188423989641621,0,0.0,0.0471230158730158,0.9594444444444448,4,0.0,0.875319816407598,0.0023456790123456,0.0952380952380952,0.6951017589798159,True,12.152040213667762,2.5563025
43,3.148581349206349,0.7886594198083537,0.7365739027332057,0.0,1.3849586277872934,1,0,0.7701946683563853,0,5.106527394840706,0.05859375,1.2044444444444449,3,0.0238095238095238,0.8094208427896814,0.0139526578920518,0.0909090909090909,0.6832872697784347,True,12.152040213667762,3.230449
44,3.3278942665028977,0.7346663207633387,2.5472340745130277,0.0,1.372905595320056,1,0,0.7237148507658685,0,8.317393252699539,0.0543478260869565,1.804444444444445,3,0.0178571428571428,0.7458386422415875,0.0106305964891823,0.1379310344827586,0.6216898500024812,False,12.152040213667762,3.5910647
45,3.3546642337490558,0.7346663207633387,2.5472340745130277,0.0,1.439525179119997,1,0,0.7237148507658685,0,16.391265553232657,0.0543478260869565,1.804444444444445,2,0.0178571428571428,0.7458386422415875,0.0106305964891823,0.1724137931034483,0.6313840115007328,False,12.152040213667762,3.20412
46,3.4014814814814818,0.7273644709769792,0.3035612008409863,0.0,1.2957378005380122,0,0,0.6554699749378484,0,0.0,0.0511363636363636,0.7022222222222223,2,0.0,0.7094398271254457,0.0,0.1176470588235294,0.5194471198862283,True,12.152040213667762,3.439291
47,0.0,0.90701901811629,0.0,0.0,1.4591479170272446,0,0,0.90701901811629,0,0.0,0.0416666666666666,0.08,0,0.0,0.90701901811629,0.0,0.4,0.90701901811629,False,0.0,2.365489
