,SdssC,Xc-5d,SRW09,SIC3,IC0,nO,BIC3,BIC4,NdO,n6ARing,GGI4,SlogP_VSA2,C3SP2,JGI3,JGI10,RotRatio,AETA_beta_ns_d,GhoseFilter,SlogP_VSA8,JGI4,target
47,0.0,0.0,0.0,0.90701901811629,1.4591479170272446,0,0.90701901811629,0.90701901811629,0,0,0.08,0.0,0,0.0416666666666666,0.0,0.4,0.0,False,0.0,0.04,1.9984491
48,0.0,0.5287510904306973,7.247792581767846,0.3916267363295601,1.564908691422263,6,0.3893229124377956,0.3920792311665852,0,0,5.848888888888891,81.36070422964323,0,0.1152570480928689,0.0,0.3636363636363636,0.0,False,0.0,0.0557037037037037,2.6232493
49,0.0,0.0,0.0,0.6554587535412855,1.521928094887362,0,0.7609640474436811,0.7609640474436811,0,0,0.0,6.928360321623806,0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.25792378
50,-2.004075743170344,2.193856955024389,7.208600337960199,0.8821358418552034,1.9387079790263544,4,0.8297163124322731,0.8550736307442267,4,0,4.116111111111112,36.48423152905759,6,0.0877594627594627,0.0101011533015786,0.1176470588235294,0.0212765957446808,False,0.0,0.0403540305010893,1.1640878
51,-3.309828899704711,2.8763699835106284,7.901377353792616,0.8212965324996712,1.819858313308912,6,0.7753321599979061,0.8138165282489324,6,0,6.970000000000002,48.298590987760605,13,0.0797589869281045,0.0080126142896705,0.1081081081081081,0.0149253731343283,False,11.126902983393991,0.0461589403973509,1.5349023
52,-0.800265339995814,0.5143971413924631,7.208600337960199,0.9112420515909144,1.6864521349315629,4,0.8481499455416679,0.88597054067891,4,0,2.5650000000000004,24.13163449417064,5,0.0552195340501792,0.0075370397220476,0.1428571428571428,0.0263157894736842,False,0.0,0.045,0.43136376
53,-1.857141712873412,1.507211389806335,7.901377353792616,0.7900164353187551,1.5783283081924544,6,0.7458026729581763,0.7965556663232386,6,0,5.992222222222224,35.94599395287365,15,0.0633381226053639,0.0080723846403902,0.1176470588235294,0.0163934426229508,False,11.126902983393991,0.0516570881226053,0.8759918
54,-0.9149071853269184,0.5143971413924631,7.208600337960199,0.9271079006543445,1.8010657220914292,4,0.8568775914833663,0.9088576198989428,4,0,2.1827777777777784,24.13163449417064,3,0.0622276688453159,0.0090810083627143,0.1176470588235294,0.032258064516129,True,0.0,0.0464420803782505,0.39794
55,-0.9055666321102932,0.5143971413924631,7.208600337960199,0.9134844133325064,1.7366809117888602,5,0.8478625319808148,0.8872973405715251,4,0,2.5650000000000004,24.13163449417064,3,0.0552195340501792,0.0075370397220476,0.1428571428571428,0.0394736842105263,False,0.0,0.045,0.7242759
56,-1.211729333877391,1.1364056093206094,7.208600337960199,0.9112420515909144,1.8617063540707224,6,0.8431725143277952,0.880771156481661,6,0,2.7250000000000005,32.54943147849958,3,0.0631944444444444,0.0074119744826815,0.1363636363636363,0.025,False,0.0,0.0419230769230769,0.53147894
57,-3.851551785685805,3.261270162970378,7.901377353792616,0.7447531905975816,1.7543237320518554,8,0.7070313884929987,0.7929348600082514,6,0,7.894444444444446,48.42284210496129,17,0.0800487987987988,0.0083434882462898,0.1025641025641025,0.0140845070422535,False,11.126902983393991,0.0478451178451178,1.7619988
58,-3.8889340866990194,2.8763699835106284,7.901377353792616,0.8167982484236951,1.7974667057517906,8,0.7701138927496425,0.8095172616777181,6,0,6.970000000000002,48.42284210496129,13,0.0797589869281045,0.0080126142896705,0.1081081081081081,0.0149253731343283,False,11.126902983393991,0.0461589403973509,1.5768307
59,-1.575390138405837,1.4015439938810963,7.901377353792616,0.7690387084542238,1.6984013344076891,5,0.7173071392162088,0.785604048092267,5,0,3.823333333333334,29.91487944053557,9,0.0729629629629629,0.0074038363432302,0.075,0.0,True,0.0,0.0516666666666666,1.8103764
60,3.871913580246914,0.6666666666666666,0.0,0.5876013637548226,1.5099686126368168,0,0.5876013637548226,0.5876013637548226,0,0,0.0,8.073872300533118,0,0.075,0.0,0.125,0.0,False,0.0,0.0,3.6204884
61,3.919320987654322,1.1477918909913547,0.0,0.6901867153439099,1.4215541688301352,0,0.6901867153439099,0.6901867153439099,0,0,0.32,8.073872300533118,0,0.0625,0.0,0.2,0.0,False,0.0,0.032,2.8325088
62,3.924552469135803,0.5690355937288492,0.0,0.7362796496509926,1.4618602772540858,0,0.7362796496509926,0.7362796496509926,0,0,0.16,8.073872300533118,0,0.0673076923076923,0.0,0.2222222222222222,0.0,False,0.0,0.02,2.8681474
63,3.95320987654321,0.5690355937288492,0.0,0.7583807772486734,1.4215541688301352,0,0.7583807772486734,0.7583807772486734,0,0,0.24,8.073872300533118,0,0.0803571428571428,0.0,0.3,0.0,False,0.0,0.0218181818181818,2.2478902
64,3.971036785084405,0.5690355937288492,0.0,0.7756926417026353,1.387291427643771,0,0.7756926417026353,0.7756926417026353,0,0,0.4,8.073872300533118,0,0.075,0.0,0.3636363636363636,0.0,False,0.0,0.0333333333333333,1.7923917
65,3.991811723146049,0.5690355937288492,0.0,0.7796037767729803,1.332112684358123,0,0.7796037767729803,0.8010955993971214,0,0,0.4,8.073872300533118,0,0.0661764705882353,0.0,0.4615384615384615,0.0,True,0.0,0.0285714285714285,1.7155274
