,temperature_C,NValance_composition_average,HeatFusion_arithmetic_average,valence_composition_average,ThermalConductivity_composition_average,ThirdIonizationEnergy_composition_average,ElectricalConductivity_arithmetic_average,MiracleRadius_composition_average,pH2O,IonicRadii_composition_average,BulkModulus_composition_average,ThermalExpansionCoefficient_composition_average,BCCfermi_composition_average,Density_composition_average,HHIr_composition_average,Polarizability_composition_average,CovalentRadii_composition_average,Column_composition_average,SpaceGroupNumber_composition_average,BCCenergy_pa_composition_average,SpecificHeatCapacity_composition_average,HeatCapacityMass_composition_average,BCCvolume_pa_composition_average,MendeleevNumber_composition_average,GSenergy_pa_composition_average,target
319,200.0,7.08,4.898199999999999,2.38,14.60844,41.71772,2.36,111.02,0.019,1.2562,8.332,475.068,4.3009763348000005,2565.337400000001,1414.0,9.9282,1.0166,11.78,83.10000000000002,-2.7897186828,0.6290800000000001,0.62878,18.2354,66.12,-4.1935945055,0.0026894329999999
320,800.0,6.36,5.12125,2.3600000000000003,15.59644,44.91452,6.525,103.64,0.02,1.1999999999999995,7.399999999999999,473.184,4.1945459228,2244.2174,1244.0,8.431066666668,0.944,12.36,64.0,-2.9721132248,0.6901600000000001,0.6903999999999999,15.677600000000002,69.36,-4.3832361208,0.00400578
321,600.0,6.36,5.12125,2.3600000000000003,15.59644,44.91452,6.525,103.64,0.02,1.1999999999999995,7.399999999999999,473.184,4.1945459228,2244.2174,1244.0,8.431066666668,0.944,12.36,64.0,-2.9721132248,0.6901600000000001,0.6903999999999999,15.677600000000002,69.36,-4.3832361208,0.00400578
322,400.0,6.36,5.12125,2.3600000000000003,15.59644,44.91452,6.525,103.64,0.02,1.1999999999999995,7.399999999999999,473.184,4.1945459228,2244.2174,1244.0,8.431066666668,0.944,12.36,64.0,-2.9721132248,0.6901600000000001,0.6903999999999999,15.677600000000002,69.36,-4.3832361208,0.006388823
323,200.0,6.36,5.12125,2.3600000000000003,15.59644,44.91452,6.525,103.64,0.02,1.1999999999999995,7.399999999999999,473.184,4.1945459228,2244.2174,1244.0,8.431066666668,0.944,12.36,64.0,-2.9721132248,0.6901600000000001,0.6903999999999999,15.677600000000002,69.36,-4.3832361208,0.006388823
324,50.0,6.36,5.12125,2.3600000000000003,15.59644,44.91452,6.525,103.64,0.02,1.1999999999999995,7.399999999999999,473.184,4.1945459228,2244.2174,1244.0,8.431066666668,0.944,12.36,64.0,-2.9721132248,0.6901600000000001,0.6903999999999999,15.677600000000002,69.36,-4.3832361208,0.0107917769999999
325,1200.0,4.78,6.14,2.38,50.061040000000006,42.97312,11.15,104.5,0.019,1.182,20.24,474.006,4.8306376512,1699.7374000000002,1118.0,7.9502000000000015,0.9372,12.78,91.62,-3.1027028038,0.7722,0.77142,15.5848,69.30000000000001,-4.5237743523,0.0107917769999999
326,1069.0,4.78,6.14,2.38,50.061040000000006,42.97312,11.15,104.5,0.019,1.182,20.24,474.006,4.8306376512,1699.7374000000002,1118.0,7.9502000000000015,0.9372,12.78,91.62,-3.1027028038,0.7722,0.77142,15.5848,69.30000000000001,-4.5237743523,0.019177815
327,971.0,4.78,6.14,2.38,50.061040000000006,42.97312,11.15,104.5,0.019,1.182,20.24,474.006,4.8306376512,1699.7374000000002,1118.0,7.9502000000000015,0.9372,12.78,91.62,-3.1027028038,0.7722,0.77142,15.5848,69.30000000000001,-4.5237743523,0.019177815
328,872.0,4.78,6.14,2.38,50.061040000000006,42.97312,11.15,104.5,0.019,1.182,20.24,474.006,4.8306376512,1699.7374000000002,1118.0,7.9502000000000015,0.9372,12.78,91.62,-3.1027028038,0.7722,0.77142,15.5848,69.30000000000001,-4.5237743523,0.031263244
329,823.0,4.78,6.14,2.38,50.061040000000006,42.97312,11.15,104.5,0.019,1.182,20.24,474.006,4.8306376512,1699.7374000000002,1118.0,7.9502000000000015,0.9372,12.78,91.62,-3.1027028038,0.7722,0.77142,15.5848,69.30000000000001,-4.5237743523,0.031263244
330,775.0,4.78,6.14,2.38,50.061040000000006,42.97312,11.15,104.5,0.019,1.182,20.24,474.006,4.8306376512,1699.7374000000002,1118.0,7.9502000000000015,0.9372,12.78,91.62,-3.1027028038,0.7722,0.77142,15.5848,69.30000000000001,-4.5237743523,0.0441770629999999
331,676.0,4.78,6.14,2.38,50.061040000000006,42.97312,11.15,104.5,0.019,1.182,20.24,474.006,4.8306376512,1699.7374000000002,1118.0,7.9502000000000015,0.9372,12.78,91.62,-3.1027028038,0.7722,0.77142,15.5848,69.30000000000001,-4.5237743523,0.0441770629999999
332,578.0,4.78,6.14,2.38,50.061040000000006,42.97312,11.15,104.5,0.019,1.182,20.24,474.006,4.8306376512,1699.7374000000002,1118.0,7.9502000000000015,0.9372,12.78,91.62,-3.1027028038,0.7722,0.77142,15.5848,69.30000000000001,-4.5237743523,0.053391492
333,479.0,4.78,6.14,2.38,50.061040000000006,42.97312,11.15,104.5,0.019,1.182,20.24,474.006,4.8306376512,1699.7374000000002,1118.0,7.9502000000000015,0.9372,12.78,91.62,-3.1027028038,0.7722,0.77142,15.5848,69.30000000000001,-4.5237743523,0.053391492
334,381.0,4.78,6.14,2.38,50.061040000000006,42.97312,11.15,104.5,0.019,1.182,20.24,474.006,4.8306376512,1699.7374000000002,1118.0,7.9502000000000015,0.9372,12.78,91.62,-3.1027028038,0.7722,0.77142,15.5848,69.30000000000001,-4.5237743523,0.05454897
335,285.0,4.78,6.14,2.38,50.061040000000006,42.97312,11.15,104.5,0.019,1.182,20.24,474.006,4.8306376512,1699.7374000000002,1118.0,7.9502000000000015,0.9372,12.78,91.62,-3.1027028038,0.7722,0.77142,15.5848,69.30000000000001,-4.5237743523,0.05454897
336,839.0,4.79,9.9325,2.39,8.325439999999999,37.5337,1.725,114.81,0.023,1.2937999999999998,2.33,473.316,2.9996987559,1984.6674,1280.0,12.0492,1.1257,10.79,91.8,-3.5327406185,0.6486200000000001,0.6474,21.7638,62.48,-4.9271577182,0.001405037
337,800.0,4.79,9.9325,2.39,8.325439999999999,37.5337,1.725,114.81,0.023,1.2937999999999998,2.33,473.316,2.9996987559,1984.6674,1280.0,12.0492,1.1257,10.79,91.8,-3.5327406185,0.6486200000000001,0.6474,21.7638,62.48,-4.9271577182,0.001405037
338,750.0,4.79,9.9325,2.39,8.325439999999999,37.5337,1.725,114.81,0.023,1.2937999999999998,2.33,473.316,2.9996987559,1984.6674,1280.0,12.0492,1.1257,10.79,91.8,-3.5327406185,0.6486200000000001,0.6474,21.7638,62.48,-4.9271577182,0.001561152
339,700.0,4.79,9.9325,2.39,8.325439999999999,37.5337,1.725,114.81,0.023,1.2937999999999998,2.33,473.316,2.9996987559,1984.6674,1280.0,12.0492,1.1257,10.79,91.8,-3.5327406185,0.6486200000000001,0.6474,21.7638,62.48,-4.9271577182,0.001561152
340,650.0,4.79,9.9325,2.39,8.325439999999999,37.5337,1.725,114.81,0.023,1.2937999999999998,2.33,473.316,2.9996987559,1984.6674,1280.0,12.0492,1.1257,10.79,91.8,-3.5327406185,0.6486200000000001,0.6474,21.7638,62.48,-4.9271577182,0.002341728
341,600.0,4.79,9.9325,2.39,8.325439999999999,37.5337,1.725,114.81,0.023,1.2937999999999998,2.33,473.316,2.9996987559,1984.6674,1280.0,12.0492,1.1257,10.79,91.8,-3.5327406185,0.6486200000000001,0.6474,21.7638,62.48,-4.9271577182,0.002341728
342,550.0,4.79,9.9325,2.39,8.325439999999999,37.5337,1.725,114.81,0.023,1.2937999999999998,2.33,473.316,2.9996987559,1984.6674,1280.0,12.0492,1.1257,10.79,91.8,-3.5327406185,0.6486200000000001,0.6474,21.7638,62.48,-4.9271577182,0.00359065
343,500.0,4.79,9.9325,2.39,8.325439999999999,37.5337,1.725,114.81,0.023,1.2937999999999998,2.33,473.316,2.9996987559,1984.6674,1280.0,12.0492,1.1257,10.79,91.8,-3.5327406185,0.6486200000000001,0.6474,21.7638,62.48,-4.9271577182,0.00359065
344,450.0,4.79,9.9325,2.39,8.325439999999999,37.5337,1.725,114.81,0.023,1.2937999999999998,2.33,473.316,2.9996987559,1984.6674,1280.0,12.0492,1.1257,10.79,91.8,-3.5327406185,0.6486200000000001,0.6474,21.7638,62.48,-4.9271577182,0.00686907
345,400.0,4.79,9.9325,2.39,8.325439999999999,37.5337,1.725,114.81,0.023,1.2937999999999998,2.33,473.316,2.9996987559,1984.6674,1280.0,12.0492,1.1257,10.79,91.8,-3.5327406185,0.6486200000000001,0.6474,21.7638,62.48,-4.9271577182,0.00686907
346,350.0,4.79,9.9325,2.39,8.325439999999999,37.5337,1.725,114.81,0.023,1.2937999999999998,2.33,473.316,2.9996987559,1984.6674,1280.0,12.0492,1.1257,10.79,91.8,-3.5327406185,0.6486200000000001,0.6474,21.7638,62.48,-4.9271577182,0.0146748319999999
347,300.0,4.79,9.9325,2.39,8.325439999999999,37.5337,1.725,114.81,0.023,1.2937999999999998,2.33,473.316,2.9996987559,1984.6674,1280.0,12.0492,1.1257,10.79,91.8,-3.5327406185,0.6486200000000001,0.6474,21.7638,62.48,-4.9271577182,0.0146748319999999
348,250.0,4.79,9.9325,2.39,8.325439999999999,37.5337,1.725,114.81,0.023,1.2937999999999998,2.33,473.316,2.9996987559,1984.6674,1280.0,12.0492,1.1257,10.79,91.8,-3.5327406185,0.6486200000000001,0.6474,21.7638,62.48,-4.9271577182,0.028569087
349,200.0,4.79,9.9325,2.39,8.325439999999999,37.5337,1.725,114.81,0.023,1.2937999999999998,2.33,473.316,2.9996987559,1984.6674,1280.0,12.0492,1.1257,10.79,91.8,-3.5327406185,0.6486200000000001,0.6474,21.7638,62.48,-4.9271577182,0.028569087
350,910.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.043400034
351,860.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.043400034
352,790.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.088517336
353,751.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.088517336
354,700.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.100506985
355,600.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.100506985
356,550.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.001565985
357,500.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.001565985
358,4590.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.002348977
359,400.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.002348977
360,350.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.003758364
361,300.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.003758364
362,250.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.0065301569999999
363,200.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.0065301569999999
364,650.0,4.796,9.9325,2.396,8.358439999999998,37.54852,1.725,114.684,0.023,1.2927199999999996,2.084,473.2824,3.00567452316,1996.9014,1280.0,12.0204,1.12468,10.796,91.8,-3.5455024826,0.6484880000000001,0.64728,21.70512,62.672,-4.939645870880001,0.01141603
365,1000.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.01141603
366,900.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.018901438
367,800.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.018901438
368,700.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.026104969
369,600.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.026104969
370,500.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.029597115
371,400.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.029597115
372,305.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.0309125429999999
373,208.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.0309125429999999
374,109.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.030755944
375,57.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.030755944
376,900.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.002056883
377,850.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.002056883
378,800.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.002925345
379,750.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.002925345
380,700.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.004129002
381,650.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.004129002
382,600.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.005865925
383,550.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.005865925
384,500.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.007861863
385,450.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.007861863
386,400.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.023,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.009035048
387,1000.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.009035048
388,900.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.009370244
389,800.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.009370244
390,700.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.009050285
391,600.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.009050285
392,550.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.009735912
393,500.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.009735912
394,478.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.009949219
395,428.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.009949219
396,400.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.0008411889999999
397,360.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.0008411889999999
398,328.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.001177665
399,300.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.001177665
400,270.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.001850616
401,230.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.001850616
402,200.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.00302828
403,163.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.02,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.00302828
404,1200.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.019,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.005888323
405,1092.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.019,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.005888323
406,993.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.019,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.011608408
407,895.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.019,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.011608408
408,797.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.019,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.023889767
409,699.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.019,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.023889767
410,599.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.019,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.041050023
411,500.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.019,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.041050023
412,399.0,4.76,9.9325,2.3600000000000003,8.16044,37.4596,1.725,115.44,0.019,1.2992,3.56,473.484,2.9698199196,1923.4974,1280.0,12.1932,1.1308,10.76,91.8,-3.468931298,0.6492800000000001,0.6479999999999999,22.0572,61.52,-4.8647169548,0.0570326129999999
