,SdssC,BIC3,Xc-5d,IC0,nO,SRW09,BIC4,NdO,GGI4,n6ARing,SIC3,AETA_beta_ns_d,JGI10,C3SP2,SlogP_VSA2,GhoseFilter,nG12FAHRing,RotRatio,JGI3,SlogP_VSA8,target
238,-0.3318238803272815,0.8063179889254432,1.4824705059093168,1.635951944644828,4,0.0,0.8227897396242282,2,4.635555555555555,1,0.8382809993877665,0.0697674418604651,0.0088617139614922,5,12.255465811081404,False,0,0.1304347826086956,0.0609375,0.0,1.1903317
239,0.0,0.7427319500411808,1.691632388298685,1.6304423781291395,4,8.127109185346375,0.7701214786924344,0,5.208888888888889,1,0.8006545935795447,0.0212765957446808,0.0088512510061331,14,0.0,False,1,0.037037037037037,0.0582561728395061,22.253805966787983,3.2705524
240,0.0,0.6536788844473882,2.579703575756384,1.5182666588963805,4,8.127109185346375,0.6710229379631444,0,7.342222222222222,3,0.6891099501219644,0.0169491525423728,0.0104497067398812,14,0.0,False,1,0.0294117647058823,0.0610119047619047,22.253805966787983,3.0954459
241,0.0,0.704020314572543,2.2243244587497903,1.591558343025782,4,8.127109185346375,0.7191025486848295,0,5.032222222222223,1,0.7498619368751858,0.0196078431372549,0.0079298718658609,12,0.0,False,1,0.0344827586206896,0.060672514619883,22.253805966787983,3.3555872
242,0.0,0.7945284146993606,1.3582990549653515,1.6434438032502008,4,8.127109185346375,0.8148836360462662,0,4.792222222222222,1,0.8631475970672198,0.0222222222222222,0.0086617221162675,12,0.0,False,1,0.0384615384615384,0.0604575163398692,22.253805966787983,3.1729417
243,0.0,0.825061246719719,1.5249657216320185,1.6434438032502008,4,8.127109185346375,0.8454164680666248,0,4.809444444444445,1,0.8963173869733512,0.0222222222222222,0.0083336865155046,12,0.0,False,1,0.0384615384615384,0.0598705501618122,22.253805966787983,3.1222994
244,0.0,0.8029291892236281,1.3582990549653515,1.6452768781158806,4,8.127109185346375,0.8373435394184351,0,4.41,1,0.8804936684197647,0.0232558139534883,0.0081375102239483,10,0.0,False,1,0.04,0.0616496598639455,22.253805966787983,3.1376407
245,0.0,0.7695203916807803,0.1924500897298752,1.6163485660751646,1,0.0,0.840334230907383,0,0.5644444444444445,0,0.8078347747194917,0.0454545454545454,0.0,2,0.0,False,0,0.0909090909090909,0.0833333333333333,0.0,1.1467355
246,-0.6922580992273442,0.7636993585039422,1.5100492821417186,1.7496990604343905,9,0.0,0.8391473058506059,5,3.631111111111112,0,0.8119480917077241,0.0238095238095238,0.005928894083164,8,31.72433866240354,False,0,0.1777777777777777,0.0592105263157894,11.126902983393991,0.35434446
247,-0.0361067348269035,0.6717714070252903,1.0069086473878968,1.4843559791259084,3,0.0,0.7600963553376704,1,2.4888888888888894,0,0.6991970518395418,0.04,0.0112604465221545,6,6.472220864716464,True,0,0.1538461538461538,0.0681818181818181,0.0,0.8454597
248,-0.2004276976031946,0.7267253539467002,1.2914264442523211,1.4658058420723152,4,0.0,0.8036430265400465,2,2.791111111111112,0,0.7622153669487347,0.0303030303030303,0.0058618113359071,8,12.255465811081404,False,0,0.1714285714285714,0.059322033898305,0.0,0.7389501
249,-0.2773679848842474,0.7377135928886068,1.2914264442523211,1.4658058420723152,4,0.0,0.8036430265400465,2,2.871111111111112,0,0.7737402222902203,0.0303030303030303,0.008423630241812,8,12.255465811081404,False,0,0.1714285714285714,0.059322033898305,0.0,0.8231493
250,-0.2342420009272203,0.7560755673317318,1.4824705059093168,1.3513944642589326,4,0.0,0.7975074247727493,2,4.635555555555555,1,0.7813371368970964,0.0232558139534883,0.0088617139614922,9,12.255465811081404,False,0,0.1304347826086956,0.0609375,0.0,1.5403295
251,-0.1656568952047363,0.7919559725322437,1.455692870861236,1.382902448178046,4,0.0,0.846983327433205,2,3.204444444444445,1,0.8219639210644929,0.025,0.0067643987695567,8,12.255465811081404,False,0,0.1627906976744186,0.0573630136986301,0.0,1.4758825
252,-0.907453939029967,0.7174188076807719,3.061001044257268,1.6057848060815438,8,7.901377353792616,0.74726566067692,4,9.414444444444444,3,0.7588575309893604,0.0303030303030303,0.0088708635173281,14,16.381459106494365,False,1,0.0789473684210526,0.0631076388888888,38.79191527018213,2.7339993
253,0.0,0.7301250118017932,1.288466008634729,1.7859867513206933,6,0.0,0.7613318889655167,0,5.413333333333334,3,0.7760498789936372,0.024390243902439,0.0083398765875709,4,5.7871111525705965,False,1,0.0434782608695652,0.0667613636363636,0.0,2.307712
254,0.0,0.7055233660587298,2.472813719760212,1.5809172530941389,4,0.0,0.7055233660587298,0,7.973333333333334,5,0.749617299931266,0.0192307692307692,0.0094823150915994,12,0.0,False,1,0.0333333333333333,0.056547619047619,10.772448428929591,3.7716658
255,0.0,0.7087577817336587,1.5642494316979376,1.7246767653542676,4,8.094683648698815,0.7520313859831335,0,4.64,1,0.7550404962380136,0.0256410256410256,0.0094914027237259,6,0.0,True,1,0.0454545454545454,0.0746124031007751,0.0,3.0624855
256,0.0,0.7189972492476373,1.5642494316979376,1.6856804340948992,4,8.094683648698815,0.7566646972220527,0,4.64,1,0.7514453826177059,0.0256410256410256,0.0094914027237259,6,0.0,False,1,0.0909090909090909,0.0746124031007751,0.0,2.8900404
257,0.0,0.6788675809677294,2.675340293979631,1.554278655916765,4,8.787678239039497,0.7348136156056245,0,7.680000000000001,1,0.7157460651834929,0.0151515151515151,0.0083485878791879,8,19.935914083788838,False,2,0.0256410256410256,0.0701901565995525,44.133605740930086,2.2787535
258,-0.6429743178708225,0.7224598457675281,2.6142141408709114,1.6392636042410225,8,8.695674048824253,0.7786993963063215,4,7.3788888888888895,0,0.762509984643848,0.0327868852459016,0.0086844612278728,12,16.381459106494365,False,1,0.0571428571428571,0.0734702093397745,38.79191527018212,2.1760912
259,-0.5470505440521098,0.7484058679861078,2.661026259375613,1.563957159690912,8,8.695674048824253,0.7899737225877649,4,8.26777777777778,0,0.7942994768352764,0.0273972602739726,0.0079104093950229,16,16.381459106494365,False,1,0.0588235294117647,0.0668029993183367,71.46371511143529,2.7363966
260,-1.4104331079167602,0.7601673359760379,3.777289690145701,1.8357027917212487,8,8.695674048824253,0.7954408895169405,4,7.956666666666668,0,0.8040752508041565,0.0277777777777777,0.0078673805449761,10,28.734056141381316,False,1,0.073170731707317,0.0854899930986887,38.79191527018212,1.9294189
261,0.0,0.7784529323821413,1.7912942208568985,1.6725888313728627,4,8.183955717304954,0.8242209886769924,0,5.255000000000001,1,0.821778263460307,0.0238095238095238,0.0086110966728462,6,0.0,False,1,0.0851063829787234,0.0728458049886621,0.0,2.9138138
262,0.0,0.9251099295352732,0.0,1.7381493331928664,1,0.0,0.9251099295352732,0,0.3422222222222223,0,1.0000000000000002,0.0555555555555555,0.0,0,0.0,False,0,0.1111111111111111,0.0277777777777777,0.0,1.2286919
263,0.0,0.697330448091342,1.1571348402636772,1.7018426023909723,4,0.0,0.7359510411264346,0,6.773333333333335,1,0.7520720601605787,0.046875,0.0088105144221867,14,0.0,False,1,0.1111111111111111,0.0393700787401574,66.76141790036395,2.0896454
264,0.0,0.6820328629785767,1.1571348402636772,1.5987286993166216,4,0.0,0.7268939582181196,0,6.933333333333335,1,0.7423619988188885,0.0147058823529411,0.0075425203983514,18,0.0,False,1,0.1052631578947368,0.037037037037037,66.76141790036395,2.1566834
265,0.0,0.6761273515937178,1.1571348402636772,1.4949377857546078,4,0.0,0.7093696955698524,0,6.773333333333335,1,0.7222654179940474,0.015625,0.0088105144221867,18,0.0,False,1,0.1111111111111111,0.0393700787401574,66.76141790036395,2.4021404
266,0.0,0.6654207756468905,1.1571348402636772,1.5145875202787882,4,0.0,0.7359510411264347,0,6.00888888888889,1,0.717657424803649,0.0166666666666666,0.00700365851881,14,0.0,False,1,0.1176470588235294,0.0399159663865546,66.76141790036395,2.5344708
267,0.8058564287842885,0.8274786063900829,0.2222222222222222,1.8616157143988104,3,0.0,0.8779320355945816,1,1.3244444444444443,0,0.8913093082183967,0.0454545454545454,0.0082498870377658,3,6.472220864716464,True,0,0.1739130434782608,0.0546875,5.573104530069267,0.11394335
268,-0.0351570868318011,0.6968825787669023,1.0302567583920093,1.4435088359999462,3,0.0,0.7223336125313551,1,2.106666666666668,0,0.7215581226337323,0.037037037037037,0.0072861712790411,4,6.472220864716464,False,0,0.2142857142857142,0.0597826086956521,0.0,0.26245108
269,-0.0441852472235977,0.7499468055570793,0.8577107283236621,1.531401088664749,3,0.0,0.7846987262505446,1,1.786666666666667,0,0.7859436003784067,0.0434782608695652,0.0100896733893366,4,6.472220864716464,True,0,0.1666666666666666,0.0592105263157894,0.0,-0.52287877
270,-0.0316270898927133,0.7509318139197944,0.7886751345948129,1.4843559791259084,3,0.0,0.7803734633572544,1,1.946666666666667,0,0.781589250352647,0.04,0.008944665510322,4,6.472220864716464,True,0,0.2307692307692307,0.0535714285714285,0.0,-0.1426675
271,-0.0522637596202919,0.7793581629872436,0.6220084679281461,1.5847728337743971,3,0.0,0.8214813248498052,1,1.0844444444444448,0,0.8244824310018039,0.0476190476190476,0.0082498870377658,2,6.472220864716464,True,0,0.1818181818181818,0.0546875,0.0,0.43604818
272,-0.5082304803629554,0.798652527794428,1.7649998788039971,1.7336287534602095,6,0.0,0.8383612125147133,4,2.4088888888888897,0,0.8437954096206869,0.0476190476190476,0.0086417380286302,2,35.01647632673785,False,0,0.1777777777777777,0.0557432432432432,0.0,-0.07720506
273,-0.0311116875528159,0.7525878131222896,0.6157420880884381,1.4435088359999462,3,0.0,0.7780388468867427,1,1.8666666666666671,0,0.7792357939474099,0.037037037037037,0.00698515850031,4,6.472220864716464,False,0,0.2857142857142857,0.0516304347826086,0.0,0.12057393
274,-0.0310650086425006,0.747601890083902,0.3800398276929222,1.4080548224512182,3,0.0,0.792307207161098,1,1.1644444444444446,0,0.7709153362102641,0.0344827586206896,0.0078461381491684,2,6.472220864716464,False,0,0.4,0.0426136363636363,0.0,0.5340261
275,-0.0227783542194823,0.7538381828212565,0.6157420880884381,1.478690646751615,3,0.0,0.802091046365741,1,1.5288888888888894,1,0.7873025482814672,0.0384615384615384,0.0104998562298837,4,6.472220864716464,True,0,0.1428571428571428,0.0472222222222222,0.0,-0.9586073
276,-0.1797020273718739,0.7874925226963184,0.9002598849528627,1.4599344207871634,4,0.0,0.8344901513476273,2,1.9111111111111116,1,0.8278294673511787,0.0294117647058823,0.004504796974953,6,12.255465811081404,False,0,0.1621621621621621,0.04375,0.0,-0.22184876
277,0.0,0.7620052277769305,2.388828142400637,1.5402195093092514,4,8.51097389160232,0.8134478980306681,0,7.077777777777779,1,0.8121805083044202,0.0142857142857142,0.0073890601542116,10,19.935914083788838,False,2,0.0481927710843373,0.0616987179487179,55.26050872432408,1.770852
278,0.0402754395809956,0.8385987124942146,0.1924500897298752,1.5453399940466048,3,0.0,0.9256866094937516,1,1.186666666666667,0,0.905920755354596,0.0416666666666666,0.0047079744049441,2,5.783244946364939,True,0,0.1923076923076923,0.0357142857142857,0.0,1.7877848
279,0.0,0.6658693294592424,2.0565939411828977,1.4125343852499448,4,0.0,0.7333204680842949,2,3.8533333333333344,0,0.6908382856410753,0.0217391304347826,0.0046569592024137,6,8.417796984328938,False,0,0.2244897959183673,0.0552325581395348,0.0,1.4506418
280,0.0,0.7512371792430463,1.7086325525620762,1.517068672276094,4,0.0,0.8476031311685381,2,3.213333333333334,0,0.7909654470336053,0.0263157894736842,0.0076432776967536,6,8.417796984328938,False,0,0.1707317073170731,0.0571428571428571,0.0,0.80705357
281,0.0,0.7964741009649874,1.872898979170991,1.4326150215089102,4,0.0,0.8649509110150235,2,3.6266666666666674,1,0.8300123485153841,0.0222222222222222,0.0073421079481685,6,8.417796984328938,False,0,0.1632653061224489,0.0558035714285714,0.0,1.1539291
282,0.0,0.8025623429581268,1.2440169358562922,1.5843288833355649,4,0.0,0.8646163028763004,2,1.8088888888888892,0,0.8554187176688673,0.0294117647058823,0.0045585727403909,2,8.417796984328938,False,0,0.1891891891891892,0.0517241379310344,0.0,0.102441266
283,-0.0240704239493467,0.7080713953844079,0.9626701469898156,1.4724674212130748,3,8.094683648698815,0.7358251286557406,1,2.232222222222223,0,0.7418604679769376,0.037037037037037,0.0115498418528721,4,6.472220864716464,True,0,0.0666666666666666,0.094551282051282,0.0,0.83884907
284,-0.813696088378697,0.7183207770120769,2.3483547619718186,1.5418199492548963,4,8.689632748355741,0.8078255010980904,4,4.435555555555556,0,0.7558892931200325,0.0,0.011242465810367,12,28.945507521412356,False,2,0.0204081632653061,0.0885241301907968,0.0,2.76526
285,-1.0554998640490656,0.7227915366866954,2.838753463785876,1.432627080296912,4,7.887959336599945,0.7772106731559416,4,7.520000000000001,3,0.7685444621537749,0.0,0.0078136219172752,18,28.945507521412356,False,1,0.0571428571428571,0.0648782343987823,32.671799841253176,2.738539
286,-0.9704448543908823,0.7436158811120923,2.3105786967821524,1.4865555523217835,4,7.887959336599945,0.801051856494721,4,5.777777777777779,3,0.7947139932835561,0.0,0.0083693862289949,16,28.945507521412356,False,1,0.0327868852459016,0.0627869605142332,32.671799841253176,2.9793823
287,-1.0879072714564737,0.7422653370957222,2.606495254732944,1.4578354767617367,4,7.887959336599945,0.8055244672775271,4,6.5600000000000005,3,0.7963855251296115,0.0,0.0080976262794444,18,28.945507521412356,False,1,0.0303030303030303,0.0650912106135986,32.671799841253176,2.8391895
288,-0.9350778238293344,0.7504529703175802,2.391966560399517,1.4618278700803204,4,8.689632748355741,0.826821999212855,4,5.484444444444446,0,0.796475127090783,0.0,0.0095270297525406,16,28.945507521412356,False,2,0.03125,0.0767249103942652,32.671799841253176,2.7178426
289,0.0,0.7448879326761171,1.2028514353585045,1.8051413787575816,4,7.887959336599945,0.8270438193813484,4,2.3600000000000003,0,0.8033804393991784,0.074074074074074,0.0099734720946842,7,9.551078168738565,True,0,0.0333333333333333,0.0809771825396825,27.232283132542747,1.5599066
290,-1.1391281015092578,0.7716282040866196,1.2028514353585045,1.6761730338896517,6,7.887959336599945,0.839353680417534,4,3.0444444444444456,0,0.8271596188622682,0.024390243902439,0.0074372995585116,7,28.945507521412356,False,0,0.108695652173913,0.069355413105413,0.0,0.6454223
291,0.0,0.7670996981271495,3.98502004079782,1.7512671301905287,8,8.689632748355741,0.816381765652812,4,7.653333333333334,0,0.8107829605503116,0.0277777777777777,0.0101243268168332,12,21.90367520362551,False,2,0.036144578313253,0.0816395663956639,71.89644426568069,1.5910646
292,-2.920383789475374,0.7657097880879121,3.866215401797912,1.838126598708548,6,7.887959336599945,0.799575839686558,4,6.631111111111112,3,0.8172293344792554,0.0175438596491228,0.0097272387171377,12,51.51115934598072,False,1,0.0461538461538461,0.0840378421900161,0.0,0.86779946
293,0.0,0.8357920797122742,0.1178511301977579,1.4762856555827246,0,6.762729506931879,0.8662879067434499,0,0.285,0,0.853913375925921,0.0,0.0,1,0.0,True,0,0.3846153846153846,0.0801282051282051,0.0,1.3636119
294,0.0,0.7005796154678976,1.992790383709507,1.5745026554217976,2,0.0,0.7005796154678976,0,6.177777777777779,4,0.7467737522850652,0.0,0.0095021359843494,6,9.967957041894415,False,1,0.0408163265306122,0.0544554455445544,11.033401435232523,1.7853298
295,0.0,0.7739903018879006,2.986349491166349,1.7807688896439655,8,8.689632748355741,0.8170075291889055,4,7.44888888888889,0,0.8224467385787019,0.0289855072463768,0.0090178358865227,12,9.551078168738565,False,2,0.025,0.0725925925925926,83.02334724907466,1.80618
296,-0.3581091650109405,0.8080120438519587,2.556182537496973,1.7091937930018353,7,8.37539918579835,0.8565685534967711,5,6.696666666666668,0,0.86312877852429,0.0375,0.0083583579906812,14,15.458257898090068,False,0,0.1098901098901098,0.0628494060097833,49.48608909933073,0.88195497
297,-3.173456835433416,0.8030738159194691,2.748632627226848,1.6817632882424454,8,8.37539918579835,0.8642942038098438,6,7.078888888888891,0,0.8571260631566425,0.0113636363636363,0.0082412404510579,16,40.6359321971288,False,0,0.12,0.0624600893997445,22.253805966787983,0.6364879
298,-4.774216332104888,0.7996748157247006,4.161043391596783,1.750396074068119,7,8.37539918579835,0.8552196913687998,5,8.278888888888892,0,0.8495576626178934,0.0105263157894736,0.0081763395926768,16,47.205284285650805,False,0,0.1121495327102803,0.0739441609977324,22.253805966787983,1.0098757
299,-2.36125766309532,0.8037331587118254,2.556182537496973,1.6883744536144183,8,8.37539918579835,0.8640994988959732,5,6.998888888888891,0,0.8573203525679627,0.0172413793103448,0.008217096694815,14,34.85268725076386,False,0,0.1212121212121212,0.0624591503267973,22.253805966787983,0.62531245
300,-4.296864722721629,0.7684730599482956,4.390614208376759,1.7305472849719417,6,8.689632748355741,0.8074598767565777,4,7.3255555555555585,0,0.8098944142681497,0.0113636363636363,0.0093826431705219,16,41.2981045562993,False,0,0.0909090909090909,0.0829559178743961,22.253805966787983,1.5572665
301,-1.943654216296836,0.7692561803434906,2.785753354276948,1.66674367857983,7,8.689632748355741,0.8128840624266892,4,6.045555555555557,0,0.8136728953080035,0.01875,0.0095372987384006,14,28.945507521412356,False,0,0.0989010989010989,0.0720815752461322,22.253805966787983,1.1162755
302,-1.682635822314433,0.7668517034441676,3.4077618222050936,1.5967234100830057,8,8.689632748355741,0.8095043438659052,4,6.970000000000002,0,0.807976982104948,0.0208333333333333,0.0090068085233219,16,28.945507521412356,False,0,0.1192660550458715,0.0685579196217494,22.253805966787983,0.9965117
