,DP,2-(diethylamino)ethyl methacrylate,2-hydroxypropyl methacrylate,2-sulfopropyl methacrylate,butyl methacrylate,3-(dimethylamino)propyl methacrylate,methyl methacrylate,poly(ethylene glycol) methyl ether methacrylate,trimethylammonium chloride ethyl methacrylate,target
12637,175.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.4,-0.4591375589370727
12638,175.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.3,-1.732128620147705
12639,175.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.2,-1.8680486679077148
12640,175.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.1,-2.0014095306396484
12641,175.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.5,28.14893341064453
12642,175.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4,36.43288040161133
12643,175.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.070366621017456
12644,175.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.2,-1.8115174770355225
12645,175.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.1,-1.729961633682251
12646,175.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.4,31.571517944335938
12647,175.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.3,32.50203323364258
12648,175.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.2,1.3192620277404783
12649,175.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.1,-1.7874126434326172
12650,175.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.3,32.77226257324219
12651,175.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.2,29.87307357788086
12652,175.0,0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.1,1.5692062377929688
12653,175.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.2,35.48887252807617
12654,175.0,0.7,0.0,0.0,0.0,0.0,0.0,0.2,0.1,37.4508056640625
12655,175.0,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,44.64821243286133
12656,175.0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,2.003473281860352
12657,175.0,0.0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,1.1089394092559814
12658,175.0,0.0,0.1,0.3,0.6,0.0,0.0,0.0,0.0,0.3880457878112793
12659,175.0,0.0,0.1,0.4,0.5,0.0,0.0,0.0,0.0,-0.1939717531204223
12660,175.0,0.0,0.1,0.5,0.4,0.0,0.0,0.0,0.0,-0.3730908632278442
12661,175.0,0.0,0.1,0.6,0.3,0.0,0.0,0.0,0.0,-0.4954710006713867
12662,175.0,0.0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,-0.6378166675567627
12663,175.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,-0.2709606885910034
12664,175.0,0.0,0.2,0.1,0.7,0.0,0.0,0.0,0.0,2.111148834228516
12665,175.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0,0.0,2.0357069969177246
12666,175.0,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,1.420654058456421
12667,175.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,1.1307215690612793
12668,175.0,0.0,0.2,0.5,0.3,0.0,0.0,0.0,0.0,1.0022263526916504
12669,175.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,1.00891375541687
12670,175.0,0.0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.8318678140640259
12671,175.0,0.0,0.3,0.1,0.6,0.0,0.0,0.0,0.0,1.6438839435577393
12672,175.0,0.0,0.3,0.2,0.5,0.0,0.0,0.0,0.0,2.75603985786438
12673,175.0,0.0,0.3,0.3,0.4,0.0,0.0,0.0,0.0,3.949008941650391
12674,175.0,0.0,0.3,0.4,0.3,0.0,0.0,0.0,0.0,4.400384902954102
12675,175.0,0.0,0.3,0.5,0.2,0.0,0.0,0.0,0.0,4.400203227996826
12676,175.0,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,5.04601526260376
12677,175.0,0.0,0.4,0.1,0.5,0.0,0.0,0.0,0.0,0.7363128662109375
12678,175.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,1.812464714050293
12679,175.0,0.0,0.4,0.3,0.3,0.0,0.0,0.0,0.0,4.956872940063477
12680,175.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,10.17881202697754
12681,175.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,11.233335494995115
12682,175.0,0.0,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.1342474222183227
12683,175.0,0.0,0.5,0.2,0.3,0.0,0.0,0.0,0.0,1.5370285511016846
12684,175.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,4.516021728515625
12685,175.0,0.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,12.709915161132812
12686,175.0,0.0,0.6,0.1,0.3,0.0,0.0,0.0,0.0,-0.1948941946029663
12687,175.0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,1.4440312385559082
12688,175.0,0.0,0.6,0.3,0.1,0.0,0.0,0.0,0.0,4.922797203063965
12689,175.0,0.0,0.7,0.1,0.2,0.0,0.0,0.0,0.0,-0.7025443315505981
12690,175.0,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.2167072296142578
12691,175.0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,-0.8388005495071411
12692,175.0,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,-1.660613775253296
12693,175.0,0.0,0.1,0.2,0.0,0.7,0.0,0.0,0.0,-1.2595984935760498
12694,175.0,0.0,0.1,0.3,0.0,0.6,0.0,0.0,0.0,-0.3571729660034179
12695,175.0,0.0,0.1,0.4,0.0,0.5,0.0,0.0,0.0,5.523817539215088
12696,175.0,0.0,0.1,0.5,0.0,0.4,0.0,0.0,0.0,9.39862823486328
12697,175.0,0.0,0.1,0.6,0.0,0.3,0.0,0.0,0.0,1.2385313510894775
12698,175.0,0.0,0.1,0.7,0.0,0.2,0.0,0.0,0.0,-0.1823588609695434
12699,175.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,-0.0211900472640991
12700,175.0,0.0,0.2,0.1,0.0,0.7,0.0,0.0,0.0,-0.6831142902374268
12701,175.0,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,1.0713493824005127
12702,175.0,0.0,0.2,0.3,0.0,0.5,0.0,0.0,0.0,2.117818593978882
12703,175.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,-0.1180813312530517
12704,175.0,0.0,0.2,0.5,0.0,0.3,0.0,0.0,0.0,-0.9035340547561646
12705,175.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,-1.2367916107177734
12706,175.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.0,0.1810805797576904
12707,175.0,0.0,0.3,0.1,0.0,0.6,0.0,0.0,0.0,0.6197594404220581
12708,175.0,0.0,0.3,0.2,0.0,0.5,0.0,0.0,0.0,0.0607520341873168
12709,175.0,0.0,0.3,0.3,0.0,0.4,0.0,0.0,0.0,-0.2857967615127563
12710,175.0,0.0,0.3,0.4,0.0,0.3,0.0,0.0,0.0,-0.7756415605545044
12711,175.0,0.0,0.3,0.5,0.0,0.2,0.0,0.0,0.0,-0.9427434206008912
12712,175.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.0,0.8488730192184448
12713,175.0,0.0,0.4,0.1,0.0,0.5,0.0,0.0,0.0,0.3387523889541626
12714,175.0,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.2245484590530395
12715,175.0,0.0,0.4,0.3,0.0,0.3,0.0,0.0,0.0,-0.4569522142410278
12716,175.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,-0.206863522529602
12717,175.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.0,3.309922695159912
12718,175.0,0.0,0.5,0.1,0.0,0.4,0.0,0.0,0.0,0.0124598741531372
12719,175.0,0.0,0.5,0.2,0.0,0.3,0.0,0.0,0.0,-0.5119284391403198
12720,175.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.0,0.4743566513061523
12721,175.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.0,7.611342430114746
12722,175.0,0.0,0.6,0.1,0.0,0.3,0.0,0.0,0.0,-0.381350040435791
12723,175.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0640013217926025
12724,175.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.0,3.54568862915039
12725,175.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.0,-0.8409887552261353
12726,175.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.3838889598846435
12727,175.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,1.662959337234497
12728,175.0,0.0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,6.044669628143311
12729,175.0,0.0,0.1,0.2,0.0,0.0,0.7,0.0,0.0,8.708541870117188
12730,175.0,0.0,0.1,0.3,0.0,0.0,0.6,0.0,0.0,5.333669185638428
12731,175.0,0.0,0.1,0.4,0.0,0.0,0.5,0.0,0.0,3.423459053039551
12732,175.0,0.0,0.1,0.5,0.0,0.0,0.4,0.0,0.0,2.0142316818237305
12733,175.0,0.0,0.1,0.6,0.0,0.0,0.3,0.0,0.0,0.5403885841369629
12734,175.0,0.0,0.1,0.7,0.0,0.0,0.2,0.0,0.0,0.5429692268371582
12735,175.0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.8164138793945312
12736,175.0,0.0,0.2,0.1,0.0,0.0,0.7,0.0,0.0,6.982377052307129
12737,175.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,6.5254316329956055
12738,175.0,0.0,0.2,0.3,0.0,0.0,0.5,0.0,0.0,3.9281935691833496
12739,175.0,0.0,0.2,0.4,0.0,0.0,0.4,0.0,0.0,2.56753158569336
12740,175.0,0.0,0.2,0.5,0.0,0.0,0.3,0.0,0.0,1.9551684856414795
12741,175.0,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,1.8817906379699707
12742,175.0,0.0,0.2,0.7,0.0,0.0,0.1,0.0,0.0,1.7541353702545166
12743,175.0,0.0,0.3,0.1,0.0,0.0,0.6,0.0,0.0,17.234060287475586
12744,175.0,0.0,0.3,0.2,0.0,0.0,0.5,0.0,0.0,14.959796905517578
12745,175.0,0.0,0.3,0.3,0.0,0.0,0.4,0.0,0.0,2.9551117420196533
12746,175.0,0.0,0.3,0.4,0.0,0.0,0.3,0.0,0.0,3.435849189758301
12747,175.0,0.0,0.3,0.5,0.0,0.0,0.2,0.0,0.0,4.910702228546143
12748,175.0,0.0,0.3,0.6,0.0,0.0,0.1,0.0,0.0,5.466096878051758
12749,175.0,0.0,0.4,0.1,0.0,0.0,0.5,0.0,0.0,15.469406127929688
12750,175.0,0.0,0.4,0.2,0.0,0.0,0.4,0.0,0.0,6.351656436920166
12751,175.0,0.0,0.4,0.3,0.0,0.0,0.3,0.0,0.0,6.3008713722229
12752,175.0,0.0,0.4,0.4,0.0,0.0,0.2,0.0,0.0,8.891448974609375
12753,175.0,0.0,0.4,0.5,0.0,0.0,0.1,0.0,0.0,12.103350639343262
12754,175.0,0.0,0.5,0.1,0.0,0.0,0.4,0.0,0.0,2.40885853767395
12755,175.0,0.0,0.5,0.2,0.0,0.0,0.3,0.0,0.0,2.95800518989563
12756,175.0,0.0,0.5,0.3,0.0,0.0,0.2,0.0,0.0,6.620837211608887
12757,175.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,0.0,16.06358528137207
12758,175.0,0.0,0.6,0.1,0.0,0.0,0.3,0.0,0.0,-0.0676044225692749
12759,175.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,1.260670185089111
12760,175.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,0.0,6.95054292678833
12761,175.0,0.0,0.7,0.1,0.0,0.0,0.2,0.0,0.0,0.3873041868209839
12762,175.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,0.0,0.9340555667877196
12763,175.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,23.79069709777832
12764,175.0,0.0,0.1,0.1,0.0,0.0,0.0,0.8,0.0,1.7145075798034668
12765,175.0,0.0,0.1,0.2,0.0,0.0,0.0,0.7,0.0,3.752268314361572
12766,175.0,0.0,0.1,0.3,0.0,0.0,0.0,0.6,0.0,3.5993785858154297
12767,175.0,0.0,0.1,0.4,0.0,0.0,0.0,0.5,0.0,1.968854904174805
12768,175.0,0.0,0.1,0.5,0.0,0.0,0.0,0.4,0.0,0.6288875341415405
12769,175.0,0.0,0.1,0.6,0.0,0.0,0.0,0.3,0.0,0.0942007303237915
12770,175.0,0.0,0.1,0.7,0.0,0.0,0.0,0.2,0.0,-0.1145280599594116
12771,175.0,0.0,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.2649792432785034
12772,175.0,0.0,0.2,0.1,0.0,0.0,0.0,0.7,0.0,2.9669089317321777
12773,175.0,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.0,5.023833751678467
12774,175.0,0.0,0.2,0.3,0.0,0.0,0.0,0.5,0.0,4.302828788757324
12775,175.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4,0.0,3.544290542602539
12776,175.0,0.0,0.2,0.5,0.0,0.0,0.0,0.3,0.0,1.7541799545288086
12777,175.0,0.0,0.2,0.6,0.0,0.0,0.0,0.2,0.0,1.148613452911377
12778,175.0,0.0,0.2,0.7,0.0,0.0,0.0,0.1,0.0,1.3228759765625
12779,175.0,0.0,0.3,0.1,0.0,0.0,0.0,0.6,0.0,3.645009994506836
12780,175.0,0.0,0.3,0.2,0.0,0.0,0.0,0.5,0.0,6.295691013336182
12781,175.0,0.0,0.3,0.3,0.0,0.0,0.0,0.4,0.0,6.884381771087647
12782,175.0,0.0,0.3,0.4,0.0,0.0,0.0,0.3,0.0,6.434537887573242
12783,175.0,0.0,0.3,0.5,0.0,0.0,0.0,0.2,0.0,5.403509616851807
12784,175.0,0.0,0.3,0.6,0.0,0.0,0.0,0.1,0.0,4.75046443939209
12785,175.0,0.0,0.4,0.1,0.0,0.0,0.0,0.5,0.0,5.996363162994385
12786,175.0,0.0,0.4,0.2,0.0,0.0,0.0,0.4,0.0,7.600808143615723
12787,175.0,0.0,0.4,0.3,0.0,0.0,0.0,0.3,0.0,12.374859809875488
12788,175.0,0.0,0.4,0.4,0.0,0.0,0.0,0.2,0.0,12.903461456298828
12789,175.0,0.0,0.4,0.5,0.0,0.0,0.0,0.1,0.0,12.941497802734377
12790,175.0,0.0,0.5,0.1,0.0,0.0,0.0,0.4,0.0,4.198530197143555
12791,175.0,0.0,0.5,0.2,0.0,0.0,0.0,0.3,0.0,7.445828437805176
12792,175.0,0.0,0.5,0.3,0.0,0.0,0.0,0.2,0.0,12.660524368286133
12793,175.0,0.0,0.5,0.4,0.0,0.0,0.0,0.1,0.0,19.697633743286133
12794,175.0,0.0,0.6,0.1,0.0,0.0,0.0,0.3,0.0,1.2369303703308103
12795,175.0,0.0,0.6,0.2,0.0,0.0,0.0,0.2,0.0,4.312350749969482
12796,175.0,0.0,0.6,0.3,0.0,0.0,0.0,0.1,0.0,8.318655014038086
12797,175.0,0.0,0.7,0.1,0.0,0.0,0.0,0.2,0.0,-0.2563413381576538
12798,175.0,0.0,0.7,0.2,0.0,0.0,0.0,0.1,0.0,2.193711042404175
12799,175.0,0.0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,3.653309345245361
12800,175.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,76.60084533691406
12801,175.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.7,117.13253784179688
12802,175.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.6,85.17532348632812
12803,175.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.5,36.78822708129883
12804,175.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.4,15.119651794433594
12805,175.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.3,6.688310146331787
12806,175.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.2,3.00677490234375
12807,175.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.1,2.163003921508789
12808,175.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.7,81.19071197509766
12809,175.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.6,114.12798309326172
12810,175.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.5,73.85031127929688
12811,175.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.4,37.49861526489258
12812,175.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.3,14.641422271728516
12813,175.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.2,5.6157307624816895
12814,175.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.1,5.047601222991943
12815,175.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.6,66.55797576904297
12816,175.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.5,76.7781982421875
12817,175.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.4,38.97834777832031
12818,175.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.3,22.98367500305176
12819,175.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.2,13.44692325592041
12820,175.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.1,10.909378051757812
12821,175.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.5,53.386009216308594
12822,175.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4,45.97470474243164
12823,175.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.3,18.009931564331055
12824,175.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.2,22.995136260986328
12825,175.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.1,21.123430252075195
12826,175.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.4,73.11564636230469
12827,175.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.3,15.54754638671875
12828,175.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.2,17.888938903808594
12829,175.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.1,26.96128845214844
12830,175.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.3,63.66044616699219
12831,175.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.2,8.15000057220459
12832,175.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.1,12.766121864318848
12833,175.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.2,72.57805633544922
12834,175.0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.1,1.8018243312835691
12835,175.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.1,65.27494049072266
12836,175.0,0.0,0.1,0.0,0.1,0.8,0.0,0.0,0.0,-1.180341720581055
12837,175.0,0.0,0.1,0.0,0.2,0.7,0.0,0.0,0.0,0.4553964138031006
12838,175.0,0.0,0.1,0.0,0.3,0.6,0.0,0.0,0.0,1.876942157745361
12839,175.0,0.0,0.1,0.0,0.4,0.5,0.0,0.0,0.0,2.4222397804260254
12840,175.0,0.0,0.1,0.0,0.5,0.4,0.0,0.0,0.0,1.9409141540527344
12841,175.0,0.0,0.1,0.0,0.6,0.3,0.0,0.0,0.0,1.1387872695922852
12842,175.0,0.0,0.1,0.0,0.7,0.2,0.0,0.0,0.0,1.041107416152954
12843,175.0,0.0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,1.1577813625335691
12844,175.0,0.0,0.2,0.0,0.1,0.7,0.0,0.0,0.0,0.2375653982162475
12845,175.0,0.0,0.2,0.0,0.2,0.6,0.0,0.0,0.0,1.7349135875701904
12846,175.0,0.0,0.2,0.0,0.3,0.5,0.0,0.0,0.0,1.8197264671325684
12847,175.0,0.0,0.2,0.0,0.4,0.4,0.0,0.0,0.0,1.085050344467163
12848,175.0,0.0,0.2,0.0,0.5,0.3,0.0,0.0,0.0,0.6371201276779175
12849,175.0,0.0,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.724661111831665
12850,175.0,0.0,0.2,0.0,0.7,0.1,0.0,0.0,0.0,0.9255757331848145
12851,175.0,0.0,0.3,0.0,0.1,0.6,0.0,0.0,0.0,1.602271556854248
12852,175.0,0.0,0.3,0.0,0.2,0.5,0.0,0.0,0.0,1.1332979202270508
12853,175.0,0.0,0.3,0.0,0.3,0.4,0.0,0.0,0.0,0.4991586208343506
12854,175.0,0.0,0.3,0.0,0.4,0.3,0.0,0.0,0.0,0.4275465011596679
12855,175.0,0.0,0.3,0.0,0.5,0.2,0.0,0.0,0.0,0.5052589178085327
12856,175.0,0.0,0.3,0.0,0.6,0.1,0.0,0.0,0.0,0.6078139543533325
12857,175.0,0.0,0.4,0.0,0.1,0.5,0.0,0.0,0.0,0.4909454584121704
12858,175.0,0.0,0.4,0.0,0.2,0.4,0.0,0.0,0.0,0.3954553604125976
12859,175.0,0.0,0.4,0.0,0.3,0.3,0.0,0.0,0.0,0.240531325340271
12860,175.0,0.0,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.4733433723449707
12861,175.0,0.0,0.4,0.0,0.5,0.1,0.0,0.0,0.0,0.133191704750061
12862,175.0,0.0,0.5,0.0,0.1,0.4,0.0,0.0,0.0,0.118336796760559
12863,175.0,0.0,0.5,0.0,0.2,0.3,0.0,0.0,0.0,0.0097769498825073
12864,175.0,0.0,0.5,0.0,0.3,0.2,0.0,0.0,0.0,-0.0956406593322753
12865,175.0,0.0,0.5,0.0,0.4,0.1,0.0,0.0,0.0,-0.591375470161438
12866,175.0,0.0,0.6,0.0,0.1,0.3,0.0,0.0,0.0,-0.3213323354721069
12867,175.0,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,-0.7979321479797363
12868,175.0,0.0,0.6,0.0,0.3,0.1,0.0,0.0,0.0,-0.9196244478225708
12869,175.0,0.0,0.7,0.0,0.1,0.2,0.0,0.0,0.0,-1.2388055324554443
12870,175.0,0.0,0.7,0.0,0.2,0.1,0.0,0.0,0.0,-1.4012649059295654
12871,175.0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,6.61660623550415
12872,175.0,0.0,0.1,0.0,0.1,0.0,0.8,0.0,0.0,2.8195629119873047
12873,175.0,0.0,0.1,0.0,0.2,0.0,0.7,0.0,0.0,2.4652607440948486
12874,175.0,0.0,0.1,0.0,0.3,0.0,0.6,0.0,0.0,1.8558018207550049
12875,175.0,0.0,0.1,0.0,0.4,0.0,0.5,0.0,0.0,1.4855339527130127
12876,175.0,0.0,0.1,0.0,0.5,0.0,0.4,0.0,0.0,0.7693490982055664
12877,175.0,0.0,0.1,0.0,0.6,0.0,0.3,0.0,0.0,0.5146335363388062
12878,175.0,0.0,0.1,0.0,0.7,0.0,0.2,0.0,0.0,0.3731582164764404
12879,175.0,0.0,0.1,0.0,0.8,0.0,0.1,0.0,0.0,0.5830445289611816
12880,175.0,0.0,0.2,0.0,0.1,0.0,0.7,0.0,0.0,1.880399703979492
12881,175.0,0.0,0.2,0.0,0.2,0.0,0.6,0.0,0.0,2.0257935523986816
12882,175.0,0.0,0.2,0.0,0.3,0.0,0.5,0.0,0.0,1.4471862316131592
12883,175.0,0.0,0.2,0.0,0.4,0.0,0.4,0.0,0.0,0.6172351837158203
12884,175.0,0.0,0.2,0.0,0.5,0.0,0.3,0.0,0.0,0.1190115213394165
12885,175.0,0.0,0.2,0.0,0.6,0.0,0.2,0.0,0.0,0.1775867938995361
12886,175.0,0.0,0.2,0.0,0.7,0.0,0.1,0.0,0.0,0.372962474822998
12887,175.0,0.0,0.3,0.0,0.1,0.0,0.6,0.0,0.0,2.492940664291382
12888,175.0,0.0,0.3,0.0,0.2,0.0,0.5,0.0,0.0,1.4424550533294678
12889,175.0,0.0,0.3,0.0,0.3,0.0,0.4,0.0,0.0,0.3490861654281616
12890,175.0,0.0,0.3,0.0,0.4,0.0,0.3,0.0,0.0,-0.1197652816772461
12891,175.0,0.0,0.3,0.0,0.5,0.0,0.2,0.0,0.0,0.0181515216827392
12892,175.0,0.0,0.3,0.0,0.6,0.0,0.1,0.0,0.0,0.1863425970077514
12893,175.0,0.0,0.4,0.0,0.1,0.0,0.5,0.0,0.0,2.7917227745056152
12894,175.0,0.0,0.4,0.0,0.2,0.0,0.4,0.0,0.0,0.5854002237319946
12895,175.0,0.0,0.4,0.0,0.3,0.0,0.3,0.0,0.0,-0.2271642684936523
12896,175.0,0.0,0.4,0.0,0.4,0.0,0.2,0.0,0.0,-0.1414967775344848
12897,175.0,0.0,0.4,0.0,0.5,0.0,0.1,0.0,0.0,-0.0612822771072387
12898,175.0,0.0,0.5,0.0,0.1,0.0,0.4,0.0,0.0,0.4045585393905639
12899,175.0,0.0,0.5,0.0,0.2,0.0,0.3,0.0,0.0,-0.306623101234436
12900,175.0,0.0,0.5,0.0,0.3,0.0,0.2,0.0,0.0,-0.501532793045044
12901,175.0,0.0,0.5,0.0,0.4,0.0,0.1,0.0,0.0,-0.4382491111755371
12902,175.0,0.0,0.6,0.0,0.1,0.0,0.3,0.0,0.0,-0.74549400806427
12903,175.0,0.0,0.6,0.0,0.2,0.0,0.2,0.0,0.0,-0.7512531280517578
12904,175.0,0.0,0.6,0.0,0.3,0.0,0.1,0.0,0.0,-0.8165905475616455
12905,175.0,0.0,0.7,0.0,0.1,0.0,0.2,0.0,0.0,5.650733470916748
12906,175.0,0.0,0.7,0.0,0.2,0.0,0.1,0.0,0.0,-1.3114464282989502
12907,175.0,0.0,0.8,0.0,0.1,0.0,0.1,0.0,0.0,19.90241432189941
12908,175.0,0.0,0.1,0.0,0.1,0.0,0.0,0.8,0.0,-0.4600409269332886
12909,175.0,0.0,0.1,0.0,0.2,0.0,0.0,0.7,0.0,-0.1570254564285278
12910,175.0,0.0,0.1,0.0,0.3,0.0,0.0,0.6,0.0,0.1572726964950561
12911,175.0,0.0,0.1,0.0,0.4,0.0,0.0,0.5,0.0,0.4044173955917358
12912,175.0,0.0,0.1,0.0,0.5,0.0,0.0,0.4,0.0,0.5635308027267456
12913,175.0,0.0,0.1,0.0,0.6,0.0,0.0,0.3,0.0,0.830341100692749
12914,175.0,0.0,0.1,0.0,0.7,0.0,0.0,0.2,0.0,1.2294743061065674
12915,175.0,0.0,0.1,0.0,0.8,0.0,0.0,0.1,0.0,1.3189995288848877
12916,175.0,0.0,0.2,0.0,0.1,0.0,0.0,0.7,0.0,0.0968620777130127
12917,175.0,0.0,0.2,0.0,0.2,0.0,0.0,0.6,0.0,0.4830037355422973
12918,175.0,0.0,0.2,0.0,0.3,0.0,0.0,0.5,0.0,0.974395990371704
12919,175.0,0.0,0.2,0.0,0.4,0.0,0.0,0.4,0.0,1.2173140048980713
12920,175.0,0.0,0.2,0.0,0.5,0.0,0.0,0.3,0.0,1.5159611701965332
12921,175.0,0.0,0.2,0.0,0.6,0.0,0.0,0.2,0.0,1.7612025737762451
12922,175.0,0.0,0.2,0.0,0.7,0.0,0.0,0.1,0.0,1.030447244644165
12923,175.0,0.0,0.3,0.0,0.1,0.0,0.0,0.6,0.0,0.6434488296508789
12924,175.0,0.0,0.3,0.0,0.2,0.0,0.0,0.5,0.0,1.2476184368133545
12925,175.0,0.0,0.3,0.0,0.3,0.0,0.0,0.4,0.0,2.0300426483154297
12926,175.0,0.0,0.3,0.0,0.4,0.0,0.0,0.3,0.0,2.354153871536255
