,DP,2-(diethylamino)ethyl methacrylate,2-hydroxypropyl methacrylate,2-sulfopropyl methacrylate,butyl methacrylate,3-(dimethylamino)propyl methacrylate,methyl methacrylate,poly(ethylene glycol) methyl ether methacrylate,trimethylammonium chloride ethyl methacrylate,target
1686,200.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.6106743812561035
1687,200.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.3129594326019287
1688,200.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.064249038696289
1689,200.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.2234642505645752
1690,200.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,4.804054260253906
1691,200.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,17.63365364074707
1692,200.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,50.036502838134766
1693,200.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,118.60103607177734
1694,200.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,-16.48236083984375
1695,200.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,-14.304125785827637
1696,200.0,0.0,0.0,0.3,0.0,0.7,0.0,0.0,0.0,-12.491621017456056
1697,200.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,-10.854236602783203
1698,200.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-8.85723876953125
1699,200.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,-6.4581451416015625
1700,200.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,-4.116854667663574
1701,200.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,-2.255776643753052
1702,200.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,292.7161865234375
1703,200.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,6.6177520751953125
1704,200.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,12.437889099121094
1705,200.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,12.843175888061523
1706,200.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,7.329131126403809
1707,200.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.7090365886688232
1708,200.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,-1.7172749042510986
1709,200.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,-2.579775810241699
1710,200.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,-1.788771390914917
1711,200.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.5286755561828613
1712,200.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,-2.473238706588745
1713,200.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,-0.8128483295440674
1714,200.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.0,-0.0682286024093627
1715,200.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,4.622767448425293
1716,200.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,18.20526123046875
1717,200.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,57.56944274902344
1718,200.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,133.3584747314453
1719,200.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,122.52918243408205
1720,200.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,42.922794342041016
1721,200.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,-5.271817207336426
1722,200.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,-4.013895511627197
1723,200.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,-2.2714545726776123
1724,200.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.9955779314041138
1725,200.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,-0.5361816883087158
1726,200.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,-2.252768516540528
1727,200.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,-2.294938564300537
1728,200.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,-1.3894200325012207
1729,200.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.2670484781265259
1730,200.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,-16.085878372192383
1731,200.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,-13.394047737121582
1732,200.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,-10.300616264343262
1733,200.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,-6.37601375579834
1734,200.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,3.4543685913085938
1735,200.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,55.94486618041992
1736,200.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,41.03975296020508
1737,200.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,24.123157501220703
1738,200.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,13.433335304260254
1739,200.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,-1.249323844909668
1740,200.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.1355581283569336
1741,200.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.0,1.4078662395477295
1742,200.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,3.910899162292481
1743,200.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,9.724048614501951
1744,200.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,12.250629425048828
1745,200.0,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,14.344390869140623
1746,200.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,13.175588607788086
1747,200.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,15.66573715209961
1748,200.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,-3.985105514526367
1749,200.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,-3.858421802520752
1750,200.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,-3.511053562164306
1751,200.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,-4.003798007965088
1752,200.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,-3.789018154144287
1753,200.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,-2.934112787246704
1754,200.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,-0.2616441249847412
1755,200.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,9.60108757019043
1756,200.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,19.55801010131836
1757,200.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,-5.0987868309021
1758,200.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,-4.630290985107422
1759,200.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,-2.6901791095733643
1760,200.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,7.179959297180176
1761,200.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,6.725296497344971
1762,200.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,8.575288772583008
1763,200.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,19.72330665588379
1764,200.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,48.61448669433594
1765,200.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,29.99079704284668
1766,200.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,2.1101179122924805
1767,200.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,2.7227141857147217
1768,200.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7.949333190917969
1769,200.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,12.071231842041016
1770,200.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,11.03585433959961
1771,200.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,-0.9877439737319946
1772,200.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,-7.543093681335449
1773,200.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,-12.038700103759766
1774,200.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,-15.48922348022461
1775,200.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,-2.6878607273101807
1776,200.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,2.177788257598877
1777,200.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,6.380218982696533
1778,200.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,8.28005313873291
1779,200.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,9.309781074523926
1780,200.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,-2.671187400817871
1781,200.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.0,-7.423791885375977
1782,200.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,-11.925711631774902
1783,200.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,-15.443122863769531
1784,200.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,-6.520664215087891
1785,200.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,-4.7492995262146
1786,200.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.045762300491333
1787,200.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,-1.9465692043304443
1788,200.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-5.407895088195801
1789,200.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,-8.575228691101074
1790,200.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,-11.139056205749512
1791,200.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,-13.599272727966309
1792,200.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,-16.15804100036621
1793,200.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,-2.7139251232147217
1794,200.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,-0.4060341119766235
1795,200.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,-1.2713351249694824
1796,200.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,-1.6000189781188965
1797,200.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,-1.381460666656494
1798,200.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,-0.790697455406189
1799,200.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,-0.5830292701721191
1800,200.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,-0.7811175584793091
1801,200.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,-1.1870710849761963
1802,200.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,-4.5719733238220215
1803,200.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,-4.371726989746094
1804,200.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,-3.984109878540039
1805,200.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,-3.3303284645080566
1806,200.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-2.887117385864258
1807,200.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,-2.166378974914551
1808,200.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,-1.3102452754974363
1809,200.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,-0.1207199096679687
1810,200.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,2.7782957553863525
1811,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,-5.15273904800415
1812,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,-4.623709678649902
1813,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,-2.7367947101593018
1814,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,-0.2891000509262085
1815,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,-0.6541465520858765
1816,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,-0.741024374961853
1817,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.1879709959030151
1818,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,4.170260429382324
1819,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,-1.2966346740722656
1820,50.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,8.69144344329834
1821,50.0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,10.723800659179688
1822,50.0,0.1,0.3,0.6,0.0,0.0,0.0,0.0,0.0,11.40121841430664
1823,50.0,0.1,0.4,0.5,0.0,0.0,0.0,0.0,0.0,7.848819732666016
1824,50.0,0.1,0.5,0.4,0.0,0.0,0.0,0.0,0.0,6.240439414978027
1825,50.0,0.1,0.6,0.3,0.0,0.0,0.0,0.0,0.0,4.867548942565918
1826,50.0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.0,13.259879112243652
1827,50.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,32.02359771728516
1828,50.0,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.2307105064392089
1829,50.0,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.7307811975479126
1830,50.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.9460365772247314
1831,50.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.8431310653686523
1832,50.0,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.4849838018417358
1833,50.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0146572589874267
1834,50.0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,-0.282464861869812
1835,50.0,0.3,0.1,0.6,0.0,0.0,0.0,0.0,0.0,-1.928716897964477
1836,50.0,0.3,0.2,0.5,0.0,0.0,0.0,0.0,0.0,-1.7852623462677002
1837,50.0,0.3,0.3,0.4,0.0,0.0,0.0,0.0,0.0,-1.5261693000793457
1838,50.0,0.3,0.4,0.3,0.0,0.0,0.0,0.0,0.0,-1.2064905166625977
1839,50.0,0.3,0.5,0.2,0.0,0.0,0.0,0.0,0.0,-0.8949401378631592
1840,50.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,-0.8484327793121338
1841,50.0,0.4,0.1,0.5,0.0,0.0,0.0,0.0,0.0,-3.196217536926269
1842,50.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,-3.085026741027832
1843,50.0,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,-2.5786945819854736
1844,50.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,-1.886840581893921
1845,50.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.0,-1.273305892944336
1846,50.0,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.0,-3.1714558601379395
1847,50.0,0.5,0.2,0.3,0.0,0.0,0.0,0.0,0.0,-2.923511028289795
1848,50.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,-2.4092185497283936
1849,50.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,-1.8250186443328855
1850,50.0,0.6,0.1,0.3,0.0,0.0,0.0,0.0,0.0,-2.939053535461426
1851,50.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,-2.6392526626586914
1852,50.0,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,-1.9769697189331052
1853,50.0,0.7,0.1,0.2,0.0,0.0,0.0,0.0,0.0,-2.4588377475738525
1854,50.0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,-1.797468185424805
1855,50.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-1.183427333831787
1856,50.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.8107857704162598
1857,50.0,0.1,0.2,0.0,0.7,0.0,0.0,0.0,0.0,-0.569831132888794
1858,50.0,0.1,0.3,0.0,0.6,0.0,0.0,0.0,0.0,-0.8818130493164062
1859,50.0,0.1,0.4,0.0,0.5,0.0,0.0,0.0,0.0,-0.825798511505127
1860,50.0,0.1,0.5,0.0,0.4,0.0,0.0,0.0,0.0,-0.9374473094940186
1861,50.0,0.1,0.6,0.0,0.3,0.0,0.0,0.0,0.0,-1.4138455390930176
1862,50.0,0.1,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0754996538162231
1863,50.0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,13.565607070922852
1864,50.0,0.2,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.6326466798782349
1865,50.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,-0.3872549533843994
1866,50.0,0.2,0.3,0.0,0.5,0.0,0.0,0.0,0.0,-1.0818114280700684
1867,50.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,-1.1294879913330078
1868,50.0,0.2,0.5,0.0,0.3,0.0,0.0,0.0,0.0,-0.9861029386520386
1869,50.0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,-0.7254741191864014
1870,50.0,0.2,0.7,0.0,0.1,0.0,0.0,0.0,0.0,-1.2044882774353027
1871,50.0,0.3,0.1,0.0,0.6,0.0,0.0,0.0,0.0,1.4480297565460205
1872,50.0,0.3,0.2,0.0,0.5,0.0,0.0,0.0,0.0,-0.0998404026031494
1873,50.0,0.3,0.3,0.0,0.4,0.0,0.0,0.0,0.0,-0.7575198411941528
1874,50.0,0.3,0.4,0.0,0.3,0.0,0.0,0.0,0.0,-1.098630666732788
1875,50.0,0.3,0.5,0.0,0.2,0.0,0.0,0.0,0.0,-0.9177126884460448
1876,50.0,0.3,0.6,0.0,0.1,0.0,0.0,0.0,0.0,-1.1913142204284668
1877,50.0,0.4,0.1,0.0,0.5,0.0,0.0,0.0,0.0,3.176866054534912
1878,50.0,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.0,1.090848445892334
1879,50.0,0.4,0.3,0.0,0.3,0.0,0.0,0.0,0.0,-0.4638526439666748
1880,50.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,-0.539269208908081
1881,50.0,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,-0.9058758020401
1882,50.0,0.5,0.1,0.0,0.4,0.0,0.0,0.0,0.0,4.773115634918213
1883,50.0,0.5,0.2,0.0,0.3,0.0,0.0,0.0,0.0,2.280747175216675
1884,50.0,0.5,0.3,0.0,0.2,0.0,0.0,0.0,0.0,-0.303214430809021
1885,50.0,0.5,0.4,0.0,0.1,0.0,0.0,0.0,0.0,-0.8119814395904541
1886,50.0,0.6,0.1,0.0,0.3,0.0,0.0,0.0,0.0,4.383378505706787
1887,50.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.5267707109451294
1888,50.0,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.0,-0.9864946603775024
1889,50.0,0.7,0.1,0.0,0.2,0.0,0.0,0.0,0.0,1.839318037033081
1890,50.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,-0.4690524339675903
1891,50.0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.192265510559082
1892,50.0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,-37.0162353515625
1893,50.0,0.1,0.2,0.0,0.0,0.7,0.0,0.0,0.0,-12.746304512023926
1894,50.0,0.1,0.3,0.0,0.0,0.6,0.0,0.0,0.0,-4.888454914093018
1895,50.0,0.1,0.4,0.0,0.0,0.5,0.0,0.0,0.0,8.820942878723145
1896,50.0,0.1,0.5,0.0,0.0,0.4,0.0,0.0,0.0,12.608922958374023
1897,50.0,0.1,0.6,0.0,0.0,0.3,0.0,0.0,0.0,15.034101486206056
1898,50.0,0.1,0.7,0.0,0.0,0.2,0.0,0.0,0.0,23.054733276367188
1899,50.0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,26.577363967895508
1900,50.0,0.2,0.1,0.0,0.0,0.7,0.0,0.0,0.0,-29.691713333129883
1901,50.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,-8.897139549255371
1902,50.0,0.2,0.3,0.0,0.0,0.5,0.0,0.0,0.0,4.706087112426758
1903,50.0,0.2,0.4,0.0,0.0,0.4,0.0,0.0,0.0,3.60615873336792
1904,50.0,0.2,0.5,0.0,0.0,0.3,0.0,0.0,0.0,2.1730971336364746
1905,50.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,1.2971079349517822
1906,50.0,0.2,0.7,0.0,0.0,0.1,0.0,0.0,0.0,2.6578540802001958
1907,50.0,0.3,0.1,0.0,0.0,0.6,0.0,0.0,0.0,-21.20829391479492
1908,50.0,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,-5.332510471343994
1909,50.0,0.3,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.5381897687911987
1910,50.0,0.3,0.4,0.0,0.0,0.3,0.0,0.0,0.0,-1.4075064659118652
1911,50.0,0.3,0.5,0.0,0.0,0.2,0.0,0.0,0.0,-1.985241413116455
1912,50.0,0.3,0.6,0.0,0.0,0.1,0.0,0.0,0.0,-1.0539875030517578
1913,50.0,0.4,0.1,0.0,0.0,0.5,0.0,0.0,0.0,-10.141334533691406
1914,50.0,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.0,1.96131443977356
1915,50.0,0.4,0.3,0.0,0.0,0.3,0.0,0.0,0.0,-0.5660544633865356
1916,50.0,0.4,0.4,0.0,0.0,0.2,0.0,0.0,0.0,-1.402313232421875
1917,50.0,0.4,0.5,0.0,0.0,0.1,0.0,0.0,0.0,-1.2026221752166748
1918,50.0,0.5,0.1,0.0,0.0,0.4,0.0,0.0,0.0,-4.801082134246826
1919,50.0,0.5,0.2,0.0,0.0,0.3,0.0,0.0,0.0,1.902604341506958
1920,50.0,0.5,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.5252152681350708
1921,50.0,0.5,0.4,0.0,0.0,0.1,0.0,0.0,0.0,-0.6174923181533813
1922,50.0,0.6,0.1,0.0,0.0,0.3,0.0,0.0,0.0,-0.0086334943771362
1923,50.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,3.2725601196289062
1924,50.0,0.6,0.3,0.0,0.0,0.1,0.0,0.0,0.0,-0.5027334690093994
1925,50.0,0.7,0.1,0.0,0.0,0.2,0.0,0.0,0.0,4.64457368850708
1926,50.0,0.7,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1671394109725952
1927,50.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,1.1728849411010742
1928,50.0,0.1,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.3070350885391235
1929,50.0,0.1,0.2,0.0,0.0,0.0,0.7,0.0,0.0,1.1683106422424316
1930,50.0,0.1,0.3,0.0,0.0,0.0,0.6,0.0,0.0,1.315061092376709
1931,50.0,0.1,0.4,0.0,0.0,0.0,0.5,0.0,0.0,1.16768479347229
1932,50.0,0.1,0.5,0.0,0.0,0.0,0.4,0.0,0.0,1.094942331314087
1933,50.0,0.1,0.6,0.0,0.0,0.0,0.3,0.0,0.0,3.21939468383789
1934,50.0,0.1,0.7,0.0,0.0,0.0,0.2,0.0,0.0,16.20404624938965
1935,50.0,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.0,32.26710891723633
1936,50.0,0.2,0.1,0.0,0.0,0.0,0.7,0.0,0.0,3.589883327484131
1937,50.0,0.2,0.2,0.0,0.0,0.0,0.6,0.0,0.0,2.677114486694336
1938,50.0,0.2,0.3,0.0,0.0,0.0,0.5,0.0,0.0,2.820185899734497
1939,50.0,0.2,0.4,0.0,0.0,0.0,0.4,0.0,0.0,2.653440237045288
1940,50.0,0.2,0.5,0.0,0.0,0.0,0.3,0.0,0.0,4.080053806304932
1941,50.0,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.0,5.77669620513916
1942,50.0,0.2,0.7,0.0,0.0,0.0,0.1,0.0,0.0,7.960592269897461
1943,50.0,0.3,0.1,0.0,0.0,0.0,0.6,0.0,0.0,4.356044769287109
1944,50.0,0.3,0.2,0.0,0.0,0.0,0.5,0.0,0.0,5.518826484680176
1945,50.0,0.3,0.3,0.0,0.0,0.0,0.4,0.0,0.0,5.874564170837402
1946,50.0,0.3,0.4,0.0,0.0,0.0,0.3,0.0,0.0,5.012198448181152
1947,50.0,0.3,0.5,0.0,0.0,0.0,0.2,0.0,0.0,4.103548049926758
1948,50.0,0.3,0.6,0.0,0.0,0.0,0.1,0.0,0.0,-0.9030526876449584
1949,50.0,0.4,0.1,0.0,0.0,0.0,0.5,0.0,0.0,6.068999767303467
1950,50.0,0.4,0.2,0.0,0.0,0.0,0.4,0.0,0.0,6.041247844696045
1951,50.0,0.4,0.3,0.0,0.0,0.0,0.3,0.0,0.0,6.110612392425537
1952,50.0,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.0,-0.3589264154434204
1953,50.0,0.4,0.5,0.0,0.0,0.0,0.1,0.0,0.0,-0.8756524324417114
1954,50.0,0.5,0.1,0.0,0.0,0.0,0.4,0.0,0.0,7.332254409790039
1955,50.0,0.5,0.2,0.0,0.0,0.0,0.3,0.0,0.0,2.8043324947357178
1956,50.0,0.5,0.3,0.0,0.0,0.0,0.2,0.0,0.0,-0.5977432727813721
1957,50.0,0.5,0.4,0.0,0.0,0.0,0.1,0.0,0.0,-0.9160282611846924
1958,50.0,0.6,0.1,0.0,0.0,0.0,0.3,0.0,0.0,4.017469882965088
1959,50.0,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0,-0.4325956106185913
1960,50.0,0.6,0.3,0.0,0.0,0.0,0.1,0.0,0.0,-1.1856703758239746
1961,50.0,0.7,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.4821145534515381
1962,50.0,0.7,0.2,0.0,0.0,0.0,0.1,0.0,0.0,-0.8331843614578247
1963,50.0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0,-0.3366298675537109
1964,50.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.0,-0.7031697034835815
1965,50.0,0.1,0.2,0.0,0.0,0.0,0.0,0.7,0.0,-0.8633263111114502
1966,50.0,0.1,0.3,0.0,0.0,0.0,0.0,0.6,0.0,-0.6608593463897705
1967,50.0,0.1,0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0077837705612182
1968,50.0,0.1,0.5,0.0,0.0,0.0,0.0,0.4,0.0,1.0099949836730957
1969,50.0,0.1,0.6,0.0,0.0,0.0,0.0,0.3,0.0,0.5588839054107666
1970,50.0,0.1,0.7,0.0,0.0,0.0,0.0,0.2,0.0,1.2195351123809814
1971,50.0,0.1,0.8,0.0,0.0,0.0,0.0,0.1,0.0,15.363426208496094
1972,50.0,0.2,0.1,0.0,0.0,0.0,0.0,0.7,0.0,-0.5958564281463623
1973,50.0,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.0,-0.7204558849334717
1974,50.0,0.2,0.3,0.0,0.0,0.0,0.0,0.5,0.0,-0.5382643938064575
