,DP,2-(diethylamino)ethyl methacrylate,2-hydroxypropyl methacrylate,2-sulfopropyl methacrylate,butyl methacrylate,3-(dimethylamino)propyl methacrylate,methyl methacrylate,poly(ethylene glycol) methyl ether methacrylate,trimethylammonium chloride ethyl methacrylate,target
176,50.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,22.81851577758789
177,50.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,9.635138511657717
178,50.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.441119909286499
179,50.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,-1.8707458972930908
180,50.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,-1.382326364517212
181,50.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,9.73496437072754
182,50.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,80.92643737792969
183,50.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,23.518369674682617
184,50.0,0.0,0.0,0.3,0.0,0.7,0.0,0.0,0.0,1.9978880882263184
185,50.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,-1.1152479648590088
186,50.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-2.3869664669036865
187,50.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,-2.8745813369750977
188,50.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,-1.9169135093688965
189,50.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0403275489807128
190,50.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,15.54973030090332
191,50.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,13.787641525268556
192,50.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,19.44331741333008
193,50.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,8.342336654663086
194,50.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,1.3847284317016602
195,50.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-0.1453872919082641
196,50.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,-0.6752805709838867
197,50.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,3.6007156372070312
198,50.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,14.299042701721191
199,50.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,44.37426376342773
200,50.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,1.0780863761901855
201,50.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,7.878612518310547
202,50.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.0,5.281098365783691
203,50.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,1.8012990951538086
204,50.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.7057821750640869
205,50.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,5.762120246887207
206,50.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,29.67804336547852
207,50.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,47.70864868164063
208,50.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,73.01488494873047
209,50.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,-2.693631649017334
210,50.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,-2.727921485900879
211,50.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,-2.573715209960937
212,50.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,-2.3547091484069824
213,50.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,-2.2562742233276367
214,50.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,-2.1142473220825195
215,50.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.5082896947860718
216,50.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,7.681430816650391
217,50.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,32.13526916503906
218,50.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,124.75827026367188
219,50.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,84.03820037841797
220,50.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,74.43069458007812
221,50.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,76.19463348388672
