,nX,SsCH3,nHBAcc,NssssN,SlogP_VSA2,CIC0,SMR_VSA1,SdssS,SlogP_VSA10,NdssS,ATS1Z,NssCH2,SsNH2,ATSC1p,MIC2,PEOE_VSA6,n5aHRing,SaasN,SlogP_VSA5,AATSC0p,target
10973,0,4.511797052154195,0,0,0.0,3.8099480779216,0.0,0.0,0.0,0,360.0,6,0.0,-0.4823690359335449,12.838887318061868,52.372404136937305,0,0.0,52.372404136937305,0.2143862381926863,5.0853333
10974,6,0.9178828829766776,5,0,18.790787832000085,2.831189898984917,35.87389042392079,0.0,32.02987656073248,0,1046.0,0,0.0,-0.576723527399994,43.73693989469556,0.0,0,0.0,11.126902983393991,0.23863694056521,5.09
10975,6,0.9178828829766776,5,0,18.790787832000085,2.831189898984917,35.87389042392079,0.0,32.02987656073248,0,1046.0,0,0.0,-0.576723527399994,43.73693989469556,0.0,0,0.0,11.126902983393991,0.23863694056521,5.09
10976,0,10.29712077191988,2,0,12.576187252464766,4.037117487337552,9.53140013787187,0.0,0.0,0,744.0,1,0.0,-0.5437918124210465,28.039497073401535,37.64863924995216,0,0.0,34.61868599845312,0.229833042090615,5.09
10977,0,7.387483146458632,5,0,30.13635302587674,4.096933117810936,19.06280027574374,0.0,5.687386274683562,0,1178.0,3,0.0,-0.8648708813106905,36.16971685128244,0.0,1,0.0,51.51475923231279,0.2249101949510204,5.09
10978,0,2.117358276643991,0,0,0.0,3.807354922057604,0.0,0.0,0.0,0,624.0,1,0.0,0.2516060712122508,23.0462858801082,60.160755107851486,0,0.0,16.690354475090988,0.25160607121225,5.09
10979,7,0.0,4,0,16.922272762636783,3.3204013564042936,36.27801256031779,0.0,32.43399869712949,0,1628.0,0,0.0,-0.1037457905193081,58.73932877768902,29.26824684892664,0,0.0,15.921440167465814,0.2724162508059329,5.1
10980,2,2.0287022296419845,1,0,7.04767198267719,3.810100989257069,0.0,0.0,0.0,0,1039.0,2,0.0,0.4630197292423104,38.36985237687913,53.53371512277308,0,0.0,41.49174459625236,0.2838564820662235,5.1
10981,3,5.295308901019718,3,0,45.10174377865904,4.128866441788002,22.702645280896327,0.0,18.858631417708025,0,1392.0,4,0.0,-1.152658927310953,39.70966086253065,18.19910120538483,0,0.0,29.02908214417839,0.238828661270756,5.1
10982,0,11.086998168094398,1,0,25.54001010211743,4.570982641903011,0.0,0.0,0.0,0,1020.0,2,0.0,-0.3247648010157569,25.928680945251863,75.36851521522637,0,0.0,49.800293743250265,0.2403605037730342,5.1
